INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
1222,T,230505,160055,52.3620301N,1.4130336W,81,8.7,111
1223,T,230505,160056,52.3620221N,1.4130004W,81,8.7,111
1224,T,230505,160057,52.3620144N,1.4129682W,81,8.7,111
1225,T,230505,160058,52.3620067N,1.4129366W,81,8.5,111
1226,T,230505,160059,52.3619990N,1.4129060W,81,8.5,111
1227,T,230505,160100,52.3619914N,1.4128744W,81,8.5,111
1228,T,230505,160101,52.3619822N,1.4128361W,81,8.8,111
1229,T,230505,160102,52.3619697N,1.4127856W,82,9.8,112
1230,T,230505,160103,52.3619544N,1.4127247W,82,10.9,112
1231,T,230505,160104,52.3619384N,1.4126605W,82,11.8,112
1232,T,230505,160105,52.3619238N,1.4126025W,82,12,112
1233,T,230505,160106,52.3619111N,1.4125521W,82,12,112
1234,T,230505,160107,52.3618990N,1.4125040W,82,12,112
1235,T,230505,160108,52.3618855N,1.4124497W,82,12.4,112
1236,T,230505,160109,52.3618716N,1.4123927W,83,12.5,112
1237,T,230505,160110,52.3618578N,1.4123371W,83,12.9,111
1238,T,230505,160111,52.3618448N,1.4122846W,83,12.9,112
1239,T,230505,160112,52.3618330N,1.4122363W,83,12.7,112
1240,T,230505,160113,52.3618233N,1.4121963W,83,12.4,112
1241,T,230505,160114,52.3618148N,1.4121634W,83,11.8,112
1242,T,230505,160115,52.3618085N,1.4121376W,83,11.1,112
1243,T,230505,160116,52.3618035N,1.4121184W,83,10.1,112
1244,T,230505,160117,52.3617999N,1.4121041W,84,9.2,112
1245,T,230505,160118,52.3617955N,1.4120862W,84,8.7,112
1246,T,230505,160119,52.3617889N,1.4120584W,84,8.7,111
1247,T,230505,160120,52.3617826N,1.4120334W,84,8.5,112
1248,T,230505,160121,52.3617780N,1.4120138W,84,7.9,112
1249,T,230505,160122,52.3617731N,1.4119946W,84,7.7,112
1250,T,230505,160123,52.3617684N,1.4119775W,84,7.4,112
1251,T,230505,160124,52.3617653N,1.4119658W,84,6.8,113
1252,T,230505,160125,52.3617635N,1.4119585W,84,6.1,113
1253,T,230505,160126,52.3617604N,1.4119467W,84,5.7,113
1254,T,230505,160127,52.3617563N,1.4119313W,84,5.7,113
1255,T,230505,160128,52.3617539N,1.4119220W,84,5.1,113
1256,T,230505,160129,52.3617535N,1.4119205W,84,4.6,113
1257,T,230505,160130,52.3617535N,1.4119205W,84,3.7,113
1258,T,230505,160133,52.3617535N,1.4119205W,84,3.5,113
1259,T,230505,160134,52.3617351N,1.4118516W,84,7.9,113
1260,T,230505,160135,52.3617191N,1.4117928W,84,12,114
1261,T,230505,160136,52.3617033N,1.4117370W,84,13.3,114
1262,T,230505,160137,52.3616907N,1.4116933W,85,12.7,115
1263,T,230505,160138,52.3616812N,1.4116609W,85,11.6,115
1264,T,230505,160139,52.3616737N,1.4116357W,85,10.3,115
1265,T,230505,160140,52.3616681N,1.4116164W,85,9,115
1266,T,230505,160141,52.3616641N,1.4116023W,85,7.9,115
1267,T,230505,160142,52.3616590N,1.4115852W,85,7.2,115
1268,T,230505,160143,52.3616520N,1.4115608W,85,7.2,115
1269,T,230505,160144,52.3616440N,1.4115331W,85,7.2,115
1270,T,230505,160145,52.3616375N,1.4115107W,85,7,115
1271,T,230505,160146,52.3616325N,1.4114934W,85,6.6,115
1272,T,230505,160147,52.3616267N,1.4114739W,85,6.4,115
1273,T,230505,160148,52.3616186N,1.4114464W,85,6.8,115
1274,T,230505,160149,52.3616086N,1.4114129W,85,7.2,115
1275,T,230505,160150,52.3615970N,1.4113754W,86,7.7,116
1276,T,230505,160151,52.3615852N,1.4113364W,86,8.3,116
1277,T,230505,160152,52.3615744N,1.4113023W,86,8.3,116
1278,T,230505,160153,52.3615654N,1.4112752W,86,8.1,117
1279,T,230505,160154,52.3615581N,1.4112539W,86,7.7,118
1280,T,230505,160155,52.3615506N,1.4112315W,86,7.5,118
1281,T,230505,160156,52.3615430N,1.4112091W,86,7.4,119
1282,T,230505,160157,52.3615372N,1.4111927W,86,6.8,119
1283,T,230505,160158,52.3615312N,1.4111756W,86,6.6,119
1284,T,230505,160159,52.3615211N,1.4111477W,86,7,120
1285,T,230505,160200,52.3615080N,1.4111115W,86,7.7,120
1286,T,230505,160201,52.3614947N,1.4110761W,86,8.1,121
1287,T,230505,160202,52.3614840N,1.4110469W,87,7.9,121
1288,T,230505,160203,52.3614748N,1.4110223W,87,7.7,121
1289,T,230505,160204,52.3614647N,1.4109940W,87,7.7,120
1290,T,230505,160205,52.3614530N,1.4109622W,87,7.9,120
1291,T,230505,160206,52.3614403N,1.4109262W,87,8.3,120
1292,T,230505,160207,52.3614277N,1.4108921W,87,8.5,120
1293,T,230505,160208,52.3614176N,1.4108648W,87,8.3,120
1294,T,230505,160209,52.3614096N,1.4108432W,87,7.9,120
1295,T,230505,160210,52.3614001N,1.4108176W,87,7.9,121
1296,T,230505,160211,52.3613916N,1.4107949W,87,7.5,121
1297,T,230505,160212,52.3613854N,1.4107788W,88,7.2,121
1298,T,230505,160213,52.3613801N,1.4107667W,88,6.6,123
1299,T,230505,160214,52.3613736N,1.4107500W,88,6.4,123
1300,T,230505,160215,52.3613659N,1.4107304W,88,6.4,122
1301,T,230505,160216,52.3613604N,1.4107172W,88,6.1,122
1302,T,230505,160217,52.3613579N,1.4107112W,88,5.5,122
1303,T,230505,160218,52.3613575N,1.4107103W,88,4.8,122
1304,T,230505,160219,52.3613555N,1.4107050W,88,4.4,122
1305,T,230505,160220,52.3613487N,1.4106889W,88,4.6,123
1306,T,230505,160221,52.3613377N,1.4106620W,88,5.5,123
1307,T,230505,160222,52.3613282N,1.4106388W,88,5.7,123
1308,T,230505,160223,52.3613210N,1.4106217W,88,5.5,124
1309,T,230505,160224,52.3613164N,1.4106105W,88,5.1,124
1310,T,230505,160225,52.3613113N,1.4105983W,88,5,124
1311,T,230505,160226,52.3613020N,1.4105765W,88,5.3,124
1312,T,230505,160227,52.3612902N,1.4105486W,88,5.9,124
1313,T,230505,160228,52.3612813N,1.4105284W,88,5.9,124
1314,T,230505,160229,52.3612757N,1.4105155W,89,5.5,124
1315,T,230505,160230,52.3612719N,1.4105068W,89,5,124
1316,T,230505,160231,52.3612662N,1.4104933W,89,5,124
1317,T,230505,160232,52.3612595N,1.4104779W,89,4.8,125
1318,T,230505,160233,52.3612555N,1.4104683W,89,4.6,124
1319,T,230505,160234,52.3612537N,1.4104642W,89,4,124
1320,T,230505,160235,52.3612537N,1.4104642W,89,2.9,0
1321,T,230505,160259,52.3612537N,1.4104642W,89,1.1,124
1322,T,230505,160300,52.3612411N,1.4104417W,89,3.8,124
1323,T,230505,160301,52.3612263N,1.4104076W,89,7.2,125
1324,T,230505,160302,52.3612085N,1.4103661W,89,9.4,125
1325,T,230505,160303,52.3611931N,1.4103296W,89,10,125
1326,T,230505,160304,52.3611825N,1.4103044W,89,9.2,125
1327,T,230505,160305,52.3611761N,1.4102891W,89,7.9,125
1328,T,230505,160306,52.3611724N,1.4102801W,89,6.6,125
1329,T,230505,160307,52.3611688N,1.4102717W,89,5.7,124
1330,T,230505,160308,52.3611615N,1.4102537W,89,5.7,124
1331,T,230505,160309,52.3611494N,1.4102246W,90,6.4,124
1332,T,230505,160310,52.3611339N,1.4101876W,90,7.5,124
1333,T,230505,160311,52.3611177N,1.4101499W,90,8.3,125
1334,T,230505,160312,52.3611041N,1.4101183W,90,8.3,125
1335,T,230505,160313,52.3610930N,1.4100925W,90,8.1,125
1336,T,230505,160314,52.3610823N,1.4100667W,90,7.9,124
1337,T,230505,160315,52.3610700N,1.4100381W,90,8.1,124
1338,T,230505,160316,52.3610563N,1.4100054W,90,8.3,124
1339,T,230505,160317,52.3610415N,1.4099701W,90,8.7,124
1340,T,230505,160318,52.3610260N,1.4099336W,91,9,124
1341,T,230505,160319,52.3610115N,1.4098987W,91,9,124
1342,T,230505,160320,52.3609987N,1.4098688W,91,9,124
1343,T,230505,160321,52.3609889N,1.4098459W,91,8.7,124
1344,T,230505,160322,52.3609821N,1.4098300W,91,7.9,124
1345,T,230505,160323,52.3609778N,1.4098200W,91,7.4,124
1346,T,230505,160324,52.3609720N,1.4098062W,91,6.8,124
1347,T,230505,160325,52.3609651N,1.4097895W,91,6.6,124
1348,T,230505,160326,52.3609606N,1.4097796W,91,6.1,125
1349,T,230505,160327,52.3609590N,1.4097760W,91,5.5,125
1350,T,230505,160328,52.3609566N,1.4097704W,91,5,123
1351,T,230505,160329,52.3609504N,1.4097560W,91,5,125
1352,T,230505,160330,52.3609464N,1.4097466W,91,4.8,125
1353,T,230505,160331,52.3609457N,1.4097448W,91,4.2,125
1354,T,230505,160332,52.3609457N,1.4097448W,91,3.1,125
1355,T,230505,160337,52.3609457N,1.4097448W,91,2.9,124
1356,T,230505,160338,52.3609218N,1.4096915W,91,7.4,125
1357,T,230505,160339,52.3609015N,1.4096463W,92,10.5,126
1358,T,230505,160340,52.3608846N,1.4096082W,92,10.9,126
1359,T,230505,160341,52.3608741N,1.4095845W,92,9.8,126
1360,T,230505,160342,52.3608671N,1.4095683W,92,8.3,126
1361,T,230505,160343,52.3608622N,1.4095582W,92,7,127
1362,T,230505,160344,52.3608567N,1.4095457W,92,6.1,126
1363,T,230505,160345,52.3608493N,1.4095290W,92,5.9,126
1364,T,230505,160346,52.3608404N,1.4095084W,92,6.1,125
1365,T,230505,160347,52.3608256N,1.4094743W,92,7.2,125
1366,T,230505,160348,52.3608107N,1.4094400W,92,7.7,125
1367,T,230505,160349,52.3607990N,1.4094120W,93,7.7,125
1368,T,230505,160350,52.3607902N,1.4093911W,93,7.4,125
1369,T,230505,160351,52.3607817N,1.4093712W,93,7.2,125
1370,T,230505,160352,52.3607717N,1.4093474W,93,7.2,124
1371,T,230505,160353,52.3607606N,1.4093205W,93,7.4,124
1372,T,230505,160354,52.3607479N,1.4092903W,93,7.5,124
1373,T,230505,160355,52.3607347N,1.4092590W,93,7.9,124
1374,T,230505,160356,52.3607217N,1.4092280W,93,8.1,124
1375,T,230505,160357,52.3607081N,1.4091974W,93,8.1,125
1376,T,230505,160358,52.3606948N,1.4091668W,94,8.3,125
1377,T,230505,160359,52.3606816N,1.4091365W,94,8.3,125
1378,T,230505,160400,52.3606690N,1.4091076W,94,8.3,125
1379,T,230505,160401,52.3606588N,1.4090844W,94,8.1,125
1380,T,230505,160402,52.3606512N,1.4090675W,94,7.5,126
1381,T,230505,160403,52.3606429N,1.4090490W,94,7.4,125
1382,T,230505,160404,52.3606302N,1.4090205W,94,7.7,125
1383,T,230505,160405,52.3606148N,1.4089859W,94,8.3,126
1384,T,230505,160406,52.3606007N,1.4089549W,94,8.3,126
1385,T,230505,160407,52.3605895N,1.4089300W,94,8.1,126
1386,T,230505,160408,52.3605779N,1.4089047W,95,8.1,126
1387,T,230505,160409,52.3605644N,1.4088748W,95,8.3,126
1388,T,230505,160410,52.3605488N,1.4088401W,95,8.7,126
1389,T,230505,160411,52.3605320N,1.4088037W,95,9,126
1390,T,230505,160412,52.3605177N,1.4087723W,95,9,126
1391,T,230505,160413,52.3605064N,1.4087470W,95,8.8,126
1392,T,230505,160414,52.3604948N,1.4087215W,95,8.7,126
1393,T,230505,160415,52.3604805N,1.4086904W,95,8.8,126
1394,T,230505,160416,52.3604661N,1.4086582W,96,8.8,126
1395,T,230505,160417,52.3604542N,1.4086323W,96,8.7,126
1396,T,230505,160418,52.3604447N,1.4086114W,96,8.3,126
1397,T,230505,160419,52.3604344N,1.4085881W,96,8.1,126
1398,T,230505,160420,52.3604216N,1.4085593W,96,8.3,126
1399,T,230505,160421,52.3604069N,1.4085264W,96,8.7,125
1400,T,230505,160422,52.3603913N,1.4084912W,96,9,126
1401,T,230505,160423,52.3603767N,1.4084589W,96,9,126
1402,T,230505,160424,52.3603649N,1.4084335W,96,8.8,126
1403,T,230505,160425,52.3603564N,1.4084153W,97,8.3,126
1404,T,230505,160426,52.3603509N,1.4084031W,97,7.5,127
1405,T,230505,160427,52.3603456N,1.4083918W,97,7,126
1406,T,230505,160428,52.3603360N,1.4083715W,97,7,127
1407,T,230505,160429,52.3603254N,1.4083491W,97,7,127
1408,T,230505,160430,52.3603178N,1.4083325W,97,6.8,127
1409,T,230505,160431,52.3603128N,1.4083222W,97,6.2,127
1410,T,230505,160432,52.3603090N,1.4083145W,97,5.7,128
1411,T,230505,160433,52.3603023N,1.4083005W,97,5.7,127
1412,T,230505,160434,52.3602926N,1.4082804W,97,5.9,128
1413,T,230505,160435,52.3602857N,1.4082658W,97,5.7,128
1414,T,230505,160436,52.3602814N,1.4082567W,97,5.3,127
1415,T,230505,160437,52.3602759N,1.4082456W,97,5.1,127
1416,T,230505,160438,52.3602660N,1.4082250W,97,5.5,127
1417,T,230505,160439,52.3602528N,1.4081976W,97,6.1,128
1418,T,230505,160440,52.3602422N,1.4081760W,97,6.1,128
1419,T,230505,160441,52.3602344N,1.4081600W,98,5.9,128
1420,T,230505,160442,52.3602280N,1.4081472W,98,5.5,128
1421,T,230505,160443,52.3602192N,1.4081286W,98,5.7,128
1422,T,230505,160444,52.3602069N,1.4081026W,98,6.1,127
1423,T,230505,160445,52.3601919N,1.4080717W,98,6.8,128
1424,T,230505,160446,52.3601760N,1.4080394W,98,7.4,128
1425,T,230505,160447,52.3601629N,1.4080133W,98,7.4,129
1426,T,230505,160448,52.3601552N,1.4079972W,98,6.8,128
1427,T,230505,160449,52.3601506N,1.4079878W,98,6.2,128
1428,T,230505,160450,52.3601487N,1.4079840W,98,5.5,128
1429,T,230505,160451,52.3601454N,1.4079777W,98,5,128
1430,T,230505,160452,52.3601368N,1.4079595W,98,5.1,127
1431,T,230505,160453,52.3601249N,1.4079351W,99,5.7,128
1432,T,230505,160454,52.3601162N,1.4079161W,99,5.7,127
1433,T,230505,160455,52.3601081N,1.4078983W,99,5.5,128
1434,T,230505,160456,52.3601044N,1.4078911W,99,5,127
1435,T,230505,160457,52.3601003N,1.4078834W,99,4.8,125
1436,T,230505,160458,52.3600915N,1.4078636W,99,5.1,128
1437,T,230505,160459,52.3600785N,1.4078359W,99,5.9,127
1438,T,230505,160500,52.3600628N,1.4078018W,99,6.6,127
1439,T,230505,160501,52.3600465N,1.4077689W,99,7.2,127
1440,T,230505,160502,52.3600313N,1.4077379W,99,7.4,127
1441,T,230505,160503,52.3600172N,1.4077104W,99,7.5,128
1442,T,230505,160504,52.3600066N,1.4076888W,99,7.4,128
1443,T,230505,160505,52.3599992N,1.4076740W,100,6.8,127
1444,T,230505,160506,52.3599950N,1.4076642W,100,6.2,126
1445,T,230505,160507,52.3599926N,1.4076569W,100,5.5,123
1446,T,230505,160508,52.3599855N,1.4076434W,100,5.5,130
1447,T,230505,160509,52.3599721N,1.4076159W,100,6.2,128
1448,T,230505,160510,52.3599557N,1.4075833W,100,7,129
1449,T,230505,160511,52.3599429N,1.4075567W,100,7,128
1450,T,230505,160512,52.3599319N,1.4075349W,100,7,129
1451,T,230505,160513,52.3599240N,1.4075189W,100,6.6,128
1452,T,230505,160514,52.3599168N,1.4075021W,100,6.2,128
1453,T,230505,160515,52.3599112N,1.4074889W,101,6.1,126
1454,T,230505,160516,52.3599067N,1.4074772W,101,5.5,127
1455,T,230505,160517,52.3599020N,1.4074711W,101,5.1,128
1456,T,230505,160518,52.3598940N,1.4074536W,101,5.3,127
1457,T,230505,160519,52.3598853N,1.4074355W,101,5.3,128
1458,T,230505,160520,52.3598793N,1.4074208W,101,5.1,128
1459,T,230505,160521,52.3598750N,1.4074137W,101,4.8,128
1460,T,230505,160522,52.3598723N,1.4074054W,101,4.4,128
1461,T,230505,160523,52.3598641N,1.4073863W,101,4.8,129
1462,T,230505,160524,52.3598525N,1.4073628W,101,5.3,128
1463,T,230505,160525,52.3598437N,1.4073463W,101,5.3,129
1464,T,230505,160526,52.3598384N,1.4073346W,101,5.1,128
1465,T,230505,160527,52.3598351N,1.4073281W,101,4.6,130
1466,T,230505,160528,52.3598310N,1.4073202W,101,4.2,127
1467,T,230505,160529,52.3598229N,1.4073024W,101,4.6,128
1468,T,230505,160530,52.3598108N,1.4072757W,101,5.3,126
1469,T,230505,160531,52.3597971N,1.4072487W,101,5.9,127
1470,T,230505,160532,52.3597869N,1.4072294W,101,5.9,128
1471,T,230505,160533,52.3597806N,1.4072144W,102,5.5,127
1472,T,230505,160534,52.3597735N,1.4071987W,102,5.3,128
1473,T,230505,160535,52.3597631N,1.4071763W,102,5.7,127
1474,T,230505,160536,52.3597537N,1.4071552W,102,5.7,127
1475,T,230505,160537,52.3597464N,1.4071413W,102,5.5,128
1476,T,230505,160538,52.3597429N,1.4071336W,102,5,128
1477,T,230505,160539,52.3597410N,1.4071289W,102,4.4,128
1478,T,230505,160540,52.3597348N,1.4071179W,102,4.4,128
1479,T,230505,160541,52.3597286N,1.4071042W,102,4.4,128
1480,T,230505,160542,52.3597260N,1.4070972W,102,4,126
1481,T,230505,160543,52.3597251N,1.4070963W,102,3.5,126
1482,T,230505,160544,52.3597251N,1.4070963W,102,2.5,126
1483,T,230505,160653,52.3597251N,1.4070963W,103,2.2,121
1484,T,230505,160654,52.3597060N,1.4070643W,103,6.4,125
1485,T,230505,160655,52.3596916N,1.4070297W,103,8.5,126
1486,T,230505,160656,52.3596702N,1.4069788W,103,10.9,126
1487,T,230505,160657,52.3596483N,1.4069284W,103,12.2,125
1488,T,230505,160658,52.3596260N,1.4068776W,103,13.1,125
1489,T,230505,160658,52.3596260N,1.4068776W,103,13.1,125
1490,T,230505,160700,52.3595843N,1.4067827W,104,13.5,124
1491,T,230505,160701,52.3595672N,1.4067418W,104,13.1,123
1492,T,230505,160702,52.3595542N,1.4067096W,104,12.4,123
1493,T,230505,160703,52.3595446N,1.4066833W,104,11.4,123
1494,T,230505,160704,52.3595360N,1.4066611W,104,10.5,123
1495,T,230505,160705,52.3595297N,1.4066445W,104,9.6,122
1496,T,230505,160706,52.3595242N,1.4066303W,104,8.7,122
1497,T,230505,160707,52.3595161N,1.4066110W,104,8.3,122
1498,T,230505,160708,52.3595061N,1.4065854W,104,8.3,122
1499,T,230505,160709,52.3594971N,1.4065628W,104,8.1,121
1500,T,230505,160710,52.3594905N,1.4065449W,104,7.7,121
1501,T,230505,160711,52.3594857N,1.4065315W,104,7.2,121
1502,T,230505,160712,52.3594820N,1.4065209W,104,6.6,120
1503,T,230505,160713,52.3594787N,1.4065128W,104,6.1,121
1504,T,230505,160714,52.3594721N,1.4064954W,104,6.1,120
1505,T,230505,160715,52.3594644N,1.4064730W,104,6.2,120
1506,T,230505,160716,52.3594579N,1.4064555W,104,6.1,121
1507,T,230505,160717,52.3594530N,1.4064421W,104,5.7,121
1508,T,230505,160718,52.3594490N,1.4064325W,104,5.3,121
1509,T,230505,160719,52.3594467N,1.4064276W,104,4.8,121
1510,T,230505,160720,52.3594467N,1.4064276W,104,3.7,121
1511,T,230505,160739,52.3594467N,1.4064276W,104,2.5,120
1512,T,230505,160740,52.3594288N,1.4063776W,104,6.2,120
1513,T,230505,160741,52.3594124N,1.4063317W,104,9.8,120
1514,T,230505,160742,52.3593964N,1.4062868W,104,10.9,120
1515,T,230505,160743,52.3593828N,1.4062490W,105,10.9,120
1516,T,230505,160744,52.3593716N,1.4062173W,104,10.3,120
1517,T,230505,160745,52.3593617N,1.4061905W,105,9.6,120
1518,T,230505,160746,52.3593531N,1.4061661W,105,8.8,120
1519,T,230505,160747,52.3593451N,1.4061433W,105,8.3,120
1520,T,230505,160748,52.3593366N,1.4061188W,105,8.1,120
1521,T,230505,160749,52.3593267N,1.4060920W,105,7.9,120
1522,T,230505,160750,52.3593176N,1.4060662W,104,7.9,120
1523,T,230505,160751,52.3593094N,1.4060430W,104,7.5,120
1524,T,230505,160752,52.3593022N,1.4060224W,104,7.4,120
1525,T,230505,160753,52.3592978N,1.4060088W,104,6.6,119
1526,T,230505,160754,52.3592966N,1.4060053W,104,5.7,119
1527,T,230505,160755,52.3592966N,1.4060053W,104,4.2,119
1528,T,230505,160801,52.3592966N,1.4060053W,104,3.5,118
1529,T,230505,160802,52.3592749N,1.4059418W,104,7.5,118
1530,T,230505,160803,52.3592616N,1.4059019W,104,9.2,118
1531,T,230505,160804,52.3592487N,1.4058636W,104,10,118
1532,T,230505,160805,52.3592367N,1.4058270W,104,10,118
1533,T,230505,160806,52.3592259N,1.4057945W,104,9.6,118
1534,T,230505,160807,52.3592166N,1.4057661W,104,9.2,118
1535,T,230505,160808,52.3592079N,1.4057389W,104,8.8,118
1536,T,230505,160809,52.3591996N,1.4057137W,104,8.3,118
1537,T,230505,160810,52.3591917N,1.4056898W,104,7.9,118
1538,T,230505,160811,52.3591843N,1.4056675W,104,7.5,118
1539,T,230505,160812,52.3591771N,1.4056457W,104,7.4,118
1540,T,230505,160813,52.3591693N,1.4056226W,104,7.2,118
1541,T,230505,160814,52.3591617N,1.4055988W,104,7,118
1542,T,230505,160815,52.3591537N,1.4055749W,104,7,118
1543,T,230505,160816,52.3591458N,1.4055509W,104,7,118
1544,T,230505,160817,52.3591378N,1.4055265W,104,7,118
1545,T,230505,160818,52.3591291N,1.4055002W,104,7,118
1546,T,230505,160819,52.3591202N,1.4054726W,104,7.2,118
1547,T,230505,160820,52.3591111N,1.4054445W,104,7.2,117
1548,T,230505,160821,52.3591018N,1.4054166W,104,7.4,118
1549,T,230505,160822,52.3590921N,1.4053893W,104,7.4,119
1550,T,230505,160823,52.3590826N,1.4053623W,104,7.4,119
1551,T,230505,160824,52.3590737N,1.4053362W,104,7.4,119
1552,T,230505,160825,52.3590648N,1.4053109W,104,7.4,119
1553,T,230505,160826,52.3590565N,1.4052869W,104,7.2,119
1554,T,230505,160827,52.3590487N,1.4052643W,104,7,119
1555,T,230505,160828,52.3590413N,1.4052435W,104,6.8,119
1556,T,230505,160829,52.3590341N,1.4052228W,104,6.8,120
1557,T,230505,160830,52.3590261N,1.4052000W,104,6.8,119
1558,T,230505,160831,52.3590168N,1.4051736W,103,6.8,120
1559,T,230505,160832,52.3590081N,1.4051481W,103,7,119
1560,T,230505,160833,52.3590024N,1.4051312W,103,6.6,119
1561,T,230505,160834,52.3589987N,1.4051222W,103,6.1,122
1562,T,230505,160835,52.3589971N,1.4051178W,103,5.3,122
1563,T,230505,160836,52.3589960N,1.4051147W,103,4.8,122
1564,T,230505,160837,52.3589955N,1.4051140W,103,4.2,122
1565,T,230505,160838,52.3589955N,1.4051140W,103,3.3,122
1566,T,230505,160840,52.3589955N,1.4051140W,103,1.6,119
1567,T,230505,160841,52.3589826N,1.4050770W,103,4.8,119
1568,T,230505,160842,52.3589721N,1.4050467W,103,6.6,119
1569,T,230505,160843,52.3589624N,1.4050179W,103,7.2,119
1570,T,230505,160844,52.3589551N,1.4049965W,103,6.8,119
1571,T,230505,160845,52.3589520N,1.4049873W,103,5.5,119
1572,T,230505,160846,52.3589513N,1.4049851W,103,4.2,119
1573,T,230505,160847,52.3589513N,1.4049851W,103,2.5,119
1574,T,230505,160852,52.3589513N,1.4049851W,103,2,118
1575,T,230505,160853,52.3589383N,1.4049469W,103,5.9,118
1576,T,230505,160854,52.3589315N,1.4049264W,103,5.9,118
1577,T,230505,160855,52.3589295N,1.4049202W,103,4.4,118
1578,T,230505,160856,52.3589295N,1.4049202W,103,2.5,118
1579,T,230505,160901,52.3589295N,1.4049202W,103,2.2,118
1580,T,230505,160902,52.3589143N,1.4048753W,103,5.5,118
1581,T,230505,160903,52.3589006N,1.4048343W,103,8.5,118
1582,T,230505,160904,52.3588851N,1.4047868W,103,10.5,118
1583,T,230505,160905,52.3588689N,1.4047375W,103,11.6,118
1584,T,230505,160906,52.3588529N,1.4046883W,103,12.4,118
1585,T,230505,160907,52.3588372N,1.4046398W,103,12.5,118
1586,T,230505,160908,52.3588222N,1.4045932W,103,12.5,118
1587,T,230505,160909,52.3588097N,1.4045540W,103,12.2,117
1588,T,230505,160910,52.3587982N,1.4045190W,103,11.6,117
1589,T,230505,160911,52.3587878N,1.4044860W,103,11.1,117
1590,T,230505,160912,52.3587779N,1.4044555W,103,10.7,117
1591,T,230505,160913,52.3587684N,1.4044266W,103,10.1,118
1592,T,230505,160914,52.3587599N,1.4043991W,103,9.8,117
1593,T,230505,160915,52.3587508N,1.4043697W,103,9.4,117
1594,T,230505,160916,52.3587425N,1.4043426W,103,9.2,117
1595,T,230505,160917,52.3587371N,1.4043242W,103,8.5,117
1596,T,230505,160918,52.3587331N,1.4043117W,103,7.7,116
1597,T,230505,160919,52.3587298N,1.4043011W,102,7.2,116
1598,T,230505,160920,52.3587272N,1.4042918W,102,6.4,116
1599,T,230505,160921,52.3587247N,1.4042837W,102,6.1,115
1600,T,230505,160922,52.3587224N,1.4042772W,102,5.5,115
1601,T,230505,160923,52.3587187N,1.4042646W,102,5.3,116
1602,T,230505,160924,52.3587125N,1.4042439W,102,5.5,116
1603,T,230505,160925,52.3587075N,1.4042277W,102,5.5,116
1604,T,230505,160926,52.3587045N,1.4042174W,102,5.1,116
1605,T,230505,160927,52.3587023N,1.4042102W,102,4.6,116
1606,T,230505,160928,52.3587008N,1.4042054W,102,4.2,116
1607,T,230505,160929,52.3587000N,1.4042032W,102,3.7,116
1608,T,230505,160930,52.3587000N,1.4042032W,102,2.9,116
1609,T,230505,160947,52.3587000N,1.4042032W,102,2.5,115
1610,T,230505,160948,52.3586840N,1.4041481W,102,6.6,116
1611,T,230505,160949,52.3586691N,1.4040983W,102,10.1,116
1612,T,230505,160950,52.3586525N,1.4040424W,102,12.4,116
1613,T,230505,160951,52.3586354N,1.4039855W,102,13.5,116
1614,T,230505,160952,52.3586195N,1.4039317W,102,13.8,116
1615,T,230505,160953,52.3586061N,1.4038866W,102,13.3,116
1616,T,230505,160954,52.3585944N,1.4038475W,102,12.7,116
1617,T,230505,160955,52.3585835N,1.4038128W,102,12,117
1618,T,230505,160956,52.3585741N,1.4037815W,102,11.2,116
1619,T,230505,160957,52.3585654N,1.4037522W,102,10.5,116
1620,T,230505,160958,52.3585569N,1.4037235W,102,10.1,116
1621,T,230505,160959,52.3585468N,1.4036896W,102,10,116
1622,T,230505,161000,52.3585349N,1.4036499W,102,10.1,116
1623,T,230505,161001,52.3585225N,1.4036097W,102,10.3,116
1624,T,230505,161002,52.3585118N,1.4035739W,102,10.3,116
1625,T,230505,161003,52.3585021N,1.4035412W,102,10,116
1626,T,230505,161004,52.3584930N,1.4035098W,102,9.8,116
1627,T,230505,161005,52.3584843N,1.4034805W,102,9.6,116
1628,T,230505,161006,52.3584758N,1.4034510W,102,9.2,115
1629,T,230505,161007,52.3584659N,1.4034173W,102,9.4,115
1630,T,230505,161008,52.3584547N,1.4033792W,102,9.6,115
1631,T,230505,161009,52.3584436N,1.4033416W,102,9.8,115
1632,T,230505,161010,52.3584334N,1.4033069W,102,9.6,115
1633,T,230505,161011,52.3584243N,1.4032746W,102,9.4,115
1634,T,230505,161012,52.3584176N,1.4032516W,102,9,115
1635,T,230505,161013,52.3584131N,1.4032362W,102,8.3,115
1636,T,230505,161014,52.3584098N,1.4032251W,102,7.5,115
1637,T,230505,161015,52.3584072N,1.4032160W,102,6.8,115
1638,T,230505,161016,52.3584049N,1.4032083W,102,6.2,115
1639,T,230505,161017,52.3584042N,1.4032057W,102,5.5,115
1640,T,230505,161018,52.3584042N,1.4032057W,102,4.2,115
1641,T,230505,161024,52.3584042N,1.4032057W,102,2.9,115
1642,T,230505,161025,52.3583877N,1.4031493W,102,6.2,114
1643,T,230505,161026,52.3583776N,1.4031143W,102,7.9,115
1644,T,230505,161027,52.3583682N,1.4030808W,102,8.3,114
1645,T,230505,161028,52.3583590N,1.4030482W,102,8.5,114
1646,T,230505,161029,52.3583499N,1.4030158W,102,8.5,114
