INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
6224,T,230513,121527,52.8352113N,1.3121120W,73,0.0,118
6225,T,230513,121527,52.8352113N,1.3121119W,73,0.0,118
6226,T,230513,121527,52.8352113N,1.3121120W,73,0.0,118
6227,T,230513,121528,52.8352122N,1.3121101W,73,0.0,118
6228,T,230513,121528,52.8352122N,1.3121101W,73,0.0,118
6229,T,230513,121528,52.8352123N,1.3121101W,73,0.0,118
6230,T,230513,121528,52.8352122N,1.3121103W,73,0.0,118
6231,T,230513,121528,52.8352122N,1.3121103W,73,0.0,118
6232,T,230513,121529,52.8352122N,1.3121101W,73,0.0,118
6233,T,230513,121529,52.8352122N,1.3121101W,73,0.0,118
6234,T,230513,121529,52.8352122N,1.3121103W,73,0.0,118
6235,T,230513,121529,52.8352122N,1.3121103W,73,0.0,118
6236,T,230513,121529,52.8352122N,1.3121103W,73,0.0,118
6237,T,230513,121530,52.8352122N,1.3121101W,73,0.0,118
6238,T,230513,121530,52.8352122N,1.3121101W,73,0.0,118
6239,T,230513,121530,52.8352122N,1.3121101W,73,0.0,118
6240,T,230513,121530,52.8352123N,1.3121103W,73,0.0,118
6241,T,230513,121530,52.8352123N,1.3121101W,73,0.0,118
6242,T,230513,121531,52.8352122N,1.3121101W,73,0.0,118
6243,T,230513,121531,52.8352122N,1.3121103W,73,0.0,118
6244,T,230513,121531,52.8352122N,1.3121103W,73,0.0,118
6245,T,230513,121531,52.8352122N,1.3121103W,73,0.0,118
6246,T,230513,121531,52.8352122N,1.3121104W,73,0.0,118
6247,T,230513,121532,52.8352122N,1.3121101W,73,0.1,118
6248,T,230513,121532,52.8352123N,1.3121101W,73,0.1,118
6249,T,230513,121532,52.8352122N,1.3121101W,73,0.1,118
6250,T,230513,121532,52.8352123N,1.3121100W,73,0.1,118
6251,T,230513,121532,52.8352123N,1.3121100W,73,0.1,118
6252,T,230513,121533,52.8352122N,1.3121101W,73,0.1,118
6253,T,230513,121533,52.8352123N,1.3121100W,73,0.1,118
6254,T,230513,121533,52.8352123N,1.3121101W,73,0.1,118
6255,T,230513,121533,52.8352123N,1.3121101W,73,0.1,118
6256,T,230513,121533,52.8352123N,1.3121101W,73,0.1,118
6257,T,230513,121534,52.8352122N,1.3121101W,73,0.0,118
6258,T,230513,121534,52.8352122N,1.3121103W,73,0.0,118
6259,T,230513,121534,52.8352123N,1.3121101W,73,0.0,118
6260,T,230513,121534,52.8352123N,1.3121101W,73,0.0,118
6261,T,230513,121534,52.8352123N,1.3121103W,73,0.0,118
6262,T,230513,121535,52.8352122N,1.3121101W,73,0.0,118
6263,T,230513,121535,52.8352123N,1.3121101W,73,0.0,118
6264,T,230513,121535,52.8352123N,1.3121101W,73,0.0,118
6265,T,230513,121535,52.8352122N,1.3121101W,73,0.0,118
6266,T,230513,121535,52.8352122N,1.3121103W,73,0.0,118
6267,T,230513,121536,52.8352122N,1.3121101W,73,0.0,118
6268,T,230513,121536,52.8352122N,1.3121101W,73,0.0,118
6269,T,230513,121536,52.8352122N,1.3121101W,73,0.0,118
6270,T,230513,121536,52.8352122N,1.3121101W,73,0.0,118
6271,T,230513,121536,52.8352122N,1.3121101W,73,0.0,118
6272,T,230513,121537,52.8352122N,1.3121101W,73,0.0,118
6273,T,230513,121537,52.8352122N,1.3121101W,73,0.0,118
6274,T,230513,121537,52.8352122N,1.3121103W,73,0.0,118
6275,T,230513,121537,52.8352122N,1.3121103W,73,0.0,118
6276,T,230513,121537,52.8352122N,1.3121101W,73,0.0,118
6277,T,230513,121538,52.8352122N,1.3121101W,73,0.0,118
6278,T,230513,121538,52.8352123N,1.3121099W,73,0.0,118
6279,T,230513,121538,52.8352123N,1.3121098W,73,0.0,118
6280,T,230513,121538,52.8352123N,1.3121097W,72,0.0,118
6281,T,230513,121538,52.8352123N,1.3121098W,72,0.0,118
6282,T,230513,121539,52.8352122N,1.3121101W,73,0.5,118
6283,T,230513,121539,52.8352124N,1.3121104W,73,0.5,118
6284,T,230513,121539,52.8352124N,1.3121105W,73,0.5,118
6285,T,230513,121539,52.8352124N,1.3121104W,73,0.5,118
6286,T,230513,121539,52.8352124N,1.3121105W,73,0.5,118
6287,T,230513,121540,52.8352122N,1.3121101W,73,0.5,118
6288,T,230513,121540,52.8352124N,1.3121103W,73,0.5,118
6289,T,230513,121540,52.8352124N,1.3121104W,73,0.5,118
6290,T,230513,121540,52.8352124N,1.3121103W,73,0.5,118
6291,T,230513,121540,52.8352124N,1.3121103W,73,0.5,118
6292,T,230513,121541,52.8352122N,1.3121101W,73,0.5,118
6293,T,230513,121541,52.8352122N,1.3121103W,73,0.5,118
6294,T,230513,121541,52.8352123N,1.3121101W,73,0.5,118
6295,T,230513,121541,52.8352122N,1.3121101W,73,0.5,118
6296,T,230513,121541,52.8352122N,1.3121100W,73,0.5,118
6297,T,230513,121542,52.8352122N,1.3121101W,73,0.7,118
6298,T,230513,121542,52.8352123N,1.3121103W,73,0.7,118
6299,T,230513,121542,52.8352123N,1.3121103W,73,0.7,118
6300,T,230513,121542,52.8352123N,1.3121104W,73,0.7,118
6301,T,230513,121542,52.8352123N,1.3121103W,73,0.7,118
6302,T,230513,121543,52.8352122N,1.3121101W,73,0.5,118
6303,T,230513,121543,52.8352124N,1.3121105W,73,0.5,118
6304,T,230513,121543,52.8352124N,1.3121105W,73,0.5,118
6305,T,230513,121543,52.8352124N,1.3121105W,73,0.5,118
6306,T,230513,121543,52.8352124N,1.3121105W,73,0.5,118
6307,T,230513,121544,52.8352122N,1.3121101W,73,0.3,118
6308,T,230513,121544,52.8352123N,1.3121105W,73,0.3,118
6309,T,230513,121544,52.8352123N,1.3121105W,73,0.3,118
6310,T,230513,121544,52.8352123N,1.3121105W,73,0.3,118
6311,T,230513,121544,52.8352123N,1.3121106W,73,0.3,118
6312,T,230513,121545,52.8352122N,1.3121101W,73,0.1,118
6313,T,230513,121545,52.8352122N,1.3121100W,73,0.1,118
6314,T,230513,121545,52.8352122N,1.3121100W,73,0.1,118
6315,T,230513,121545,52.8352122N,1.3121100W,73,0.1,118
6316,T,230513,121545,52.8352122N,1.3121101W,73,0.1,118
6317,T,230513,121546,52.8352122N,1.3121101W,73,0.0,118
6318,T,230513,121546,52.8352122N,1.3121101W,73,0.0,118
6319,T,230513,121546,52.8352123N,1.3121103W,73,0.0,118
6320,T,230513,121546,52.8352122N,1.3121103W,73,0.0,118
6321,T,230513,121546,52.8352122N,1.3121101W,73,0.0,118
6322,T,230513,121547,52.8352122N,1.3121101W,73,0.5,118
6323,T,230513,121547,52.8352119N,1.3121104W,73,0.5,118
6324,T,230513,121547,52.8352119N,1.3121104W,73,0.5,118
6325,T,230513,121547,52.8352119N,1.3121105W,73,0.5,118
6326,T,230513,121547,52.8352119N,1.3121104W,73,0.5,118
6327,T,230513,121548,52.8352122N,1.3121101W,73,0.1,118
6328,T,230513,121548,52.8352122N,1.3121101W,73,0.1,118
6329,T,230513,121548,52.8352122N,1.3121101W,73,0.1,118
6330,T,230513,121548,52.8352122N,1.3121100W,73,0.1,118
6331,T,230513,121548,52.8352122N,1.3121101W,73,0.1,118
6332,T,230513,121549,52.8352122N,1.3121101W,73,0.1,118
6333,T,230513,121549,52.8352123N,1.3121101W,73,0.1,118
6334,T,230513,121549,52.8352123N,1.3121101W,73,0.1,118
6335,T,230513,121549,52.8352123N,1.3121101W,73,0.1,118
6336,T,230513,121549,52.8352122N,1.3121101W,73,0.1,118
6337,T,230513,121550,52.8352122N,1.3121101W,73,0.5,118
6338,T,230513,121550,52.8352123N,1.3121104W,73,0.5,118
6339,T,230513,121550,52.8352123N,1.3121105W,73,0.5,118
6340,T,230513,121550,52.8352123N,1.3121105W,73,0.5,118
6341,T,230513,121550,52.8352123N,1.3121104W,73,0.5,118
6342,T,230513,121551,52.8352122N,1.3121101W,73,0.5,118
6343,T,230513,121551,52.8352123N,1.3121105W,73,0.5,118
6344,T,230513,121551,52.8352123N,1.3121105W,73,0.5,118
6345,T,230513,121551,52.8352123N,1.3121105W,73,0.5,118
6346,T,230513,121551,52.8352123N,1.3121106W,73,0.5,118
6347,T,230513,121552,52.8352122N,1.3121101W,73,0.5,118
6348,T,230513,121552,52.8352123N,1.3121104W,73,0.5,118
6349,T,230513,121552,52.8352123N,1.3121105W,73,0.5,118
6350,T,230513,121552,52.8352123N,1.3121105W,73,0.5,118
6351,T,230513,121552,52.8352123N,1.3121105W,73,0.5,118
6352,T,230513,121553,52.8352122N,1.3121101W,73,0.5,118
6353,T,230513,121553,52.8352123N,1.3121104W,73,0.5,118
6354,T,230513,121553,52.8352124N,1.3121104W,73,0.5,118
6355,T,230513,121553,52.8352123N,1.3121104W,73,0.5,118
6356,T,230513,121553,52.8352123N,1.3121104W,73,0.5,118
6357,T,230513,121554,52.8352122N,1.3121101W,73,0.3,118
6358,T,230513,121554,52.8352124N,1.3121105W,73,0.3,118
6359,T,230513,121554,52.8352124N,1.3121105W,73,0.3,118
6360,T,230513,121554,52.8352124N,1.3121104W,73,0.3,118
6361,T,230513,121554,52.8352124N,1.3121104W,73,0.3,118
6362,T,230513,121555,52.8352122N,1.3121101W,72,0.1,118
6363,T,230513,121555,52.8352122N,1.3121101W,72,0.1,118
6364,T,230513,121555,52.8352122N,1.3121101W,72,0.1,118
6365,T,230513,121555,52.8352122N,1.3121101W,72,0.1,118
6366,T,230513,121555,52.8352122N,1.3121103W,72,0.1,118
6367,T,230513,121556,52.8352122N,1.3121101W,72,0.5,118
6368,T,230513,121556,52.8352124N,1.3121105W,72,0.5,118
6369,T,230513,121556,52.8352124N,1.3121105W,72,0.5,118
6370,T,230513,121556,52.8352124N,1.3121105W,72,0.5,118
6371,T,230513,121556,52.8352123N,1.3121106W,72,0.5,118
6372,T,230513,121557,52.8352122N,1.3121101W,72,0.5,118
6373,T,230513,121557,52.8352124N,1.3121104W,72,0.5,118
6374,T,230513,121557,52.8352124N,1.3121105W,72,0.5,118
6375,T,230513,121557,52.8352124N,1.3121106W,72,0.5,118
6376,T,230513,121557,52.8352124N,1.3121106W,72,0.5,118
6377,T,230513,121558,52.8352122N,1.3121101W,72,0.3,118
6378,T,230513,121558,52.8352123N,1.3121105W,72,0.3,118
6379,T,230513,121558,52.8352123N,1.3121105W,72,0.3,118
6380,T,230513,121558,52.8352123N,1.3121106W,72,0.3,118
6381,T,230513,121558,52.8352124N,1.3121105W,72,0.3,118
6382,T,230513,121559,52.8352122N,1.3121101W,72,0.3,118
6383,T,230513,121559,52.8352124N,1.3121104W,72,0.3,118
6384,T,230513,121559,52.8352124N,1.3121104W,72,0.3,118
6385,T,230513,121559,52.8352124N,1.3121103W,72,0.3,118
6386,T,230513,121559,52.8352124N,1.3121103W,72,0.3,118
6387,T,230513,121600,52.8352122N,1.3121101W,72,0.5,118
6388,T,230513,121600,52.8352123N,1.3121104W,72,0.5,118
6389,T,230513,121600,52.8352123N,1.3121104W,72,0.5,118
6390,T,230513,121600,52.8352123N,1.3121105W,72,0.5,118
6391,T,230513,121600,52.8352123N,1.3121104W,72,0.5,118
6392,T,230513,121601,52.8352122N,1.3121101W,72,0.3,118
6393,T,230513,121601,52.8352123N,1.3121104W,72,0.3,118
6394,T,230513,121601,52.8352123N,1.3121104W,72,0.3,118
6395,T,230513,121601,52.8352123N,1.3121104W,72,0.3,118
6396,T,230513,121601,52.8352123N,1.3121104W,72,0.3,118
6397,T,230513,121602,52.8352122N,1.3121101W,72,0.3,118
6398,T,230513,121602,52.8352124N,1.3121105W,72,0.3,118
6399,T,230513,121602,52.8352124N,1.3121105W,72,0.3,118
6400,T,230513,121602,52.8352124N,1.3121105W,72,0.3,118
6401,T,230513,121602,52.8352123N,1.3121106W,72,0.3,118
6402,T,230513,121603,52.8352122N,1.3121101W,72,0.3,118
6403,T,230513,121603,52.8352123N,1.3121103W,72,0.3,118
6404,T,230513,121603,52.8352123N,1.3121103W,72,0.3,118
6405,T,230513,121603,52.8352123N,1.3121104W,72,0.3,118
6406,T,230513,121603,52.8352123N,1.3121105W,72,0.3,118
6407,T,230513,121604,52.8352122N,1.3121101W,72,0.3,118
6408,T,230513,121604,52.8352123N,1.3121105W,72,0.3,118
6409,T,230513,121604,52.8352123N,1.3121105W,72,0.3,118
6410,T,230513,121604,52.8352123N,1.3121105W,72,0.3,118
6411,T,230513,121604,52.8352123N,1.3121105W,72,0.3,118
6412,T,230513,121605,52.8352122N,1.3121101W,72,0.3,118
6413,T,230513,121605,52.8352123N,1.3121104W,72,0.3,118
6414,T,230513,121605,52.8352123N,1.3121104W,72,0.3,118
6415,T,230513,121605,52.8352123N,1.3121104W,72,0.3,118
6416,T,230513,121605,52.8352123N,1.3121104W,72,0.3,118
6417,T,230513,121606,52.8352122N,1.3121101W,72,0.3,118
6418,T,230513,121606,52.8352123N,1.3121104W,72,0.3,118
6419,T,230513,121606,52.8352123N,1.3121104W,72,0.3,118
6420,T,230513,121606,52.8352123N,1.3121104W,72,0.3,118
6421,T,230513,121606,52.8352123N,1.3121104W,72,0.3,118
6422,T,230513,121607,52.8352122N,1.3121101W,72,0.3,118
6423,T,230513,121607,52.8352123N,1.3121104W,72,0.3,118
6424,T,230513,121607,52.8352123N,1.3121103W,72,0.3,118
6425,T,230513,121607,52.8352123N,1.3121104W,72,0.3,118
6426,T,230513,121607,52.8352123N,1.3121104W,72,0.3,118
6427,T,230513,121608,52.8352122N,1.3121101W,72,0.3,118
6428,T,230513,121608,52.8352123N,1.3121104W,72,0.3,118
6429,T,230513,121608,52.8352123N,1.3121105W,72,0.3,118
6430,T,230513,121608,52.8352123N,1.3121104W,72,0.3,118
6431,T,230513,121608,52.8352123N,1.3121104W,72,0.3,118
6432,T,230513,121609,52.8352122N,1.3121101W,72,0.0,118
6433,T,230513,121609,52.8352122N,1.3121101W,72,0.0,118
6434,T,230513,121609,52.8352122N,1.3121101W,72,0.0,118
6435,T,230513,121609,52.8352122N,1.3121101W,72,0.0,118
6436,T,230513,121609,52.8352122N,1.3121101W,72,0.0,118
6437,T,230513,121610,52.8352122N,1.3121101W,72,0.3,118
6438,T,230513,121610,52.8352122N,1.3121104W,72,0.3,118
6439,T,230513,121610,52.8352123N,1.3121104W,72,0.3,118
6440,T,230513,121610,52.8352122N,1.3121104W,72,0.3,118
6441,T,230513,121610,52.8352122N,1.3121104W,72,0.3,118
6442,T,230513,121611,52.8352122N,1.3121101W,72,0.5,118
6443,T,230513,121611,52.8352123N,1.3121104W,72,0.5,118
6444,T,230513,121611,52.8352123N,1.3121105W,72,0.5,118
6445,T,230513,121611,52.8352123N,1.3121104W,72,0.5,118
6446,T,230513,121611,52.8352123N,1.3121104W,72,0.5,118
6447,T,230513,121612,52.8352122N,1.3121101W,72,0.5,118
6448,T,230513,121612,52.8352123N,1.3121106W,72,0.5,118
6449,T,230513,121612,52.8352124N,1.3121105W,72,0.5,118
6450,T,230513,121612,52.8352123N,1.3121106W,72,0.5,118
6451,T,230513,121612,52.8352123N,1.3121106W,72,0.5,118
6452,T,230513,121613,52.8352122N,1.3121101W,72,0.1,118
6453,T,230513,121613,52.8352124N,1.3121105W,72,0.1,118
6454,T,230513,121613,52.8352124N,1.3121105W,72,0.1,118
6455,T,230513,121613,52.8352124N,1.3121105W,72,0.1,118
6456,T,230513,121613,52.8352124N,1.3121105W,72,0.1,118
6457,T,230513,121614,52.8352122N,1.3121101W,72,0.3,118
6458,T,230513,121614,52.8352123N,1.3121105W,72,0.3,118
6459,T,230513,121614,52.8352123N,1.3121105W,72,0.3,118
6460,T,230513,121614,52.8352123N,1.3121105W,72,0.3,118
6461,T,230513,121614,52.8352123N,1.3121105W,72,0.3,118
6462,T,230513,121615,52.8352122N,1.3121101W,72,0.3,118
6463,T,230513,121615,52.8352124N,1.3121106W,72,0.3,118
6464,T,230513,121615,52.8352123N,1.3121106W,72,0.3,118
6465,T,230513,121615,52.8352124N,1.3121105W,72,0.3,118
6466,T,230513,121615,52.8352123N,1.3121106W,72,0.3,118
6467,T,230513,121616,52.8352122N,1.3121101W,72,0.5,118
6468,T,230513,121616,52.8352124N,1.3121105W,72,0.5,118
6469,T,230513,121616,52.8352124N,1.3121106W,72,0.5,118
6470,T,230513,121616,52.8352124N,1.3121105W,72,0.5,118
6471,T,230513,121616,52.8352124N,1.3121105W,72,0.5,118
6472,T,230513,121617,52.8352122N,1.3121101W,72,0.5,118
6473,T,230513,121617,52.8352124N,1.3121106W,72,0.5,118
6474,T,230513,121617,52.8352124N,1.3121106W,72,0.5,118
6475,T,230513,121617,52.8352124N,1.3121106W,72,0.5,118
6476,T,230513,121617,52.8352124N,1.3121105W,72,0.5,118
6477,T,230513,121618,52.8352122N,1.3121101W,72,0.5,118
6478,T,230513,121618,52.8352124N,1.3121105W,72,0.5,118
6479,T,230513,121618,52.8352124N,1.3121105W,72,0.5,118
6480,T,230513,121618,52.8352124N,1.3121105W,72,0.5,118
6481,T,230513,121618,52.8352124N,1.3121105W,72,0.5,118
6482,T,230513,121619,52.8352122N,1.3121101W,72,0.3,118
6483,T,230513,121619,52.8352122N,1.3121098W,72,0.3,118
6484,T,230513,121619,52.8352122N,1.3121094W,72,0.3,118
6485,T,230513,121619,52.8352122N,1.3121093W,72,0.3,118
6486,T,230513,121619,52.8352122N,1.3121094W,72,0.3,118
6487,T,230513,121620,52.8352122N,1.3121101W,72,0.5,118
6488,T,230513,121620,52.8352123N,1.3121106W,72,0.5,118
6489,T,230513,121620,52.8352124N,1.3121106W,72,0.5,118
6490,T,230513,121620,52.8352124N,1.3121106W,72,0.5,118
6491,T,230513,121620,52.8352123N,1.3121106W,72,0.5,118
6492,T,230513,121621,52.8352122N,1.3121101W,72,0.5,118
6493,T,230513,121621,52.8352124N,1.3121105W,72,0.5,118
6494,T,230513,121621,52.8352124N,1.3121106W,72,0.5,118
6495,T,230513,121621,52.8352124N,1.3121106W,72,0.5,118
6496,T,230513,121621,52.8352124N,1.3121105W,72,0.5,118
6497,T,230513,121622,52.8352122N,1.3121101W,72,0.5,118
6498,T,230513,121622,52.8352122N,1.3121101W,72,0.5,118
6499,T,230513,121622,52.8352124N,1.3121105W,72,0.5,118
6500,T,230513,121622,52.8352124N,1.3121105W,72,0.5,118
6501,T,230513,121622,52.8352124N,1.3121105W,72,0.5,118
6502,T,230513,121623,52.8352122N,1.3121101W,72,0.5,118
6503,T,230513,121623,52.8352124N,1.3121104W,72,0.5,118
6504,T,230513,121623,52.8352124N,1.3121104W,72,0.5,118
6505,T,230513,121623,52.8352124N,1.3121104W,72,0.5,118
6506,T,230513,121623,52.8352124N,1.3121104W,72,0.5,118
6507,T,230513,121624,52.8352122N,1.3121101W,72,0.5,118
6508,T,230513,121624,52.8352124N,1.3121104W,72,0.5,118
6509,T,230513,121624,52.8352124N,1.3121105W,72,0.5,118
6510,T,230513,121624,52.8352124N,1.3121105W,72,0.5,118
6511,T,230513,121624,52.8352124N,1.3121105W,72,0.5,118
6512,T,230513,121625,52.8352122N,1.3121101W,72,0.5,118
6513,T,230513,121625,52.8352124N,1.3121106W,72,0.5,118
6514,T,230513,121625,52.8352123N,1.3121106W,72,0.5,118
6515,T,230513,121625,52.8352124N,1.3121106W,72,0.5,118
6516,T,230513,121625,52.8352124N,1.3121106W,72,0.5,118
6517,T,230513,121626,52.8352122N,1.3121101W,72,0.5,118
6518,T,230513,121626,52.8352124N,1.3121105W,72,0.5,118
6519,T,230513,121626,52.8352124N,1.3121105W,72,0.5,118
6520,T,230513,121626,52.8352124N,1.3121105W,72,0.5,118
6521,T,230513,121626,52.8352124N,1.3121104W,72,0.5,118
6522,T,230513,121627,52.8352122N,1.3121101W,72,0.3,118
6523,T,230513,121627,52.8352124N,1.3121104W,72,0.3,118
6524,T,230513,121627,52.8352124N,1.3121104W,72,0.3,118
6525,T,230513,121627,52.8352124N,1.3121105W,72,0.3,118
6526,T,230513,121627,52.8352124N,1.3121105W,72,0.3,118
6527,T,230513,121628,52.8352122N,1.3121101W,72,0.3,118
6528,T,230513,121628,52.8352123N,1.3121104W,72,0.3,118
6529,T,230513,121628,52.8352123N,1.3121105W,72,0.3,118
6530,T,230513,121628,52.8352124N,1.3121105W,72,0.3,118
6531,T,230513,121628,52.8352123N,1.3121105W,72,0.3,118
6532,T,230513,121629,52.8352122N,1.3121101W,72,0.5,118
6533,T,230513,121629,52.8352124N,1.3121105W,72,0.5,118
6534,T,230513,121629,52.8352124N,1.3121105W,72,0.5,118
6535,T,230513,121629,52.8352123N,1.3121105W,72,0.5,118
6536,T,230513,121629,52.8352123N,1.3121106W,72,0.5,118
6537,T,230513,121630,52.8352122N,1.3121101W,72,0.5,118
6538,T,230513,121630,52.8352124N,1.3121105W,72,0.5,118
6539,T,230513,121630,52.8352124N,1.3121105W,72,0.5,118
6540,T,230513,121630,52.8352124N,1.3121105W,72,0.5,118
6541,T,230513,121630,52.8352125N,1.3121104W,72,0.5,118
6542,T,230513,121631,52.8352122N,1.3121101W,72,0.5,118
6543,T,230513,121631,52.8352123N,1.3121104W,72,0.5,118
6544,T,230513,121631,52.8352123N,1.3121104W,72,0.5,118
6545,T,230513,121631,52.8352123N,1.3121104W,72,0.5,118
6546,T,230513,121631,52.8352124N,1.3121104W,72,0.5,118
6547,T,230513,121632,52.8352122N,1.3121101W,72,0.5,118
6548,T,230513,121632,52.8352124N,1.3121105W,72,0.5,118
6549,T,230513,121632,52.8352124N,1.3121106W,72,0.5,118
6550,T,230513,121632,52.8352124N,1.3121105W,72,0.5,118
6551,T,230513,121632,52.8352124N,1.3121106W,72,0.5,118
6552,T,230513,121633,52.8352122N,1.3121101W,72,0.5,118
6553,T,230513,121633,52.8352124N,1.3121104W,72,0.5,118
6554,T,230513,121633,52.8352124N,1.3121104W,72,0.5,118
6555,T,230513,121633,52.8352124N,1.3121106W,72,0.5,118
6556,T,230513,121633,52.8352124N,1.3121106W,72,0.5,118
6557,T,230513,121634,52.8352122N,1.3121101W,72,0.5,118
6558,T,230513,121634,52.8352123N,1.3121103W,72,0.5,118
6559,T,230513,121634,52.8352123N,1.3121103W,72,0.5,118
6560,T,230513,121634,52.8352123N,1.3121104W,72,0.5,118
6561,T,230513,121634,52.8352124N,1.3121103W,72,0.5,118
6562,T,230513,121635,52.8352122N,1.3121101W,72,0.5,118
6563,T,230513,121635,52.8352124N,1.3121106W,72,0.5,118
6564,T,230513,121635,52.8352124N,1.3121105W,72,0.5,118
6565,T,230513,121635,52.8352124N,1.3121105W,72,0.5,118
6566,T,230513,121635,52.8352124N,1.3121105W,72,0.5,118
6567,T,230513,121636,52.8352122N,1.3121101W,72,0.5,118
6568,T,230513,121636,52.8352124N,1.3121105W,72,0.5,118
6569,T,230513,121636,52.8352124N,1.3121105W,72,0.5,118
6570,T,230513,121636,52.8352124N,1.3121104W,72,0.5,118
6571,T,230513,121636,52.8352125N,1.3121104W,72,0.5,118
6572,T,230513,121637,52.8352122N,1.3121101W,72,0.5,118
6573,T,230513,121637,52.8352124N,1.3121104W,72,0.5,118
6574,T,230513,121637,52.8352124N,1.3121104W,72,0.5,118
6575,T,230513,121637,52.8352124N,1.3121105W,72,0.5,118
6576,T,230513,121637,52.8352124N,1.3121104W,72,0.5,118
6577,T,230513,121638,52.8352122N,1.3121101W,72,0.5,118
6578,T,230513,121638,52.8352124N,1.3121105W,72,0.5,118
6579,T,230513,121638,52.8352124N,1.3121105W,72,0.5,118
6580,T,230513,121638,52.8352124N,1.3121105W,72,0.5,118
6581,T,230513,121638,52.8352124N,1.3121105W,72,0.5,118
6582,T,230513,121639,52.8352122N,1.3121101W,72,0.5,118
6583,T,230513,121639,52.8352124N,1.3121105W,72,0.5,118
6584,T,230513,121639,52.8352124N,1.3121105W,72,0.5,118
6585,T,230513,121639,52.8352124N,1.3121105W,72,0.5,118
6586,T,230513,121639,52.8352124N,1.3121105W,72,0.5,118
6587,T,230513,121640,52.8352122N,1.3121101W,72,0.3,118
6588,T,230513,121640,52.8352124N,1.3121105W,72,0.3,118
6589,T,230513,121640,52.8352124N,1.3121106W,72,0.3,118
6590,T,230513,121640,52.8352124N,1.3121106W,72,0.3,118
6591,T,230513,121640,52.8352124N,1.3121105W,72,0.3,118
6592,T,230513,121641,52.8352122N,1.3121101W,72,0.3,118
6593,T,230513,121641,52.8352124N,1.3121103W,72,0.3,118
6594,T,230513,121641,52.8352124N,1.3121104W,72,0.3,118
6595,T,230513,121641,52.8352124N,1.3121103W,72,0.3,118
6596,T,230513,121641,52.8352124N,1.3121103W,72,0.3,118
6597,T,230513,121642,52.8352122N,1.3121101W,72,0.5,118
6598,T,230513,121642,52.8352124N,1.3121105W,72,0.5,118
6599,T,230513,121642,52.8352124N,1.3121106W,72,0.5,118
6600,T,230513,121642,52.8352123N,1.3121106W,72,0.5,118
6601,T,230513,121642,52.8352123N,1.3121106W,72,0.5,118
6602,T,230513,121643,52.8352122N,1.3121101W,72,0.3,118
6603,T,230513,121643,52.8352124N,1.3121105W,72,0.3,118
6604,T,230513,121643,52.8352124N,1.3121105W,72,0.3,118
6605,T,230513,121643,52.8352124N,1.3121105W,72,0.3,118
6606,T,230513,121643,52.8352124N,1.3121105W,72,0.3,118
6607,T,230513,121644,52.8352122N,1.3121101W,72,0.5,118
6608,T,230513,121644,52.8352124N,1.3121105W,72,0.5,118
6609,T,230513,121644,52.8352124N,1.3121106W,72,0.5,118
6610,T,230513,121644,52.8352124N,1.3121106W,72,0.5,118
6611,T,230513,121644,52.8352124N,1.3121106W,72,0.5,118
6612,T,230513,121645,52.8352122N,1.3121101W,72,0.5,118
6613,T,230513,121645,52.8352124N,1.3121106W,72,0.5,118
6614,T,230513,121645,52.8352124N,1.3121106W,72,0.5,118
6615,T,230513,121645,52.8352124N,1.3121106W,72,0.5,118
6616,T,230513,121645,52.8352124N,1.3121106W,72,0.5,118
6617,T,230513,121646,52.8352122N,1.3121101W,72,0.5,118
6618,T,230513,121646,52.8352124N,1.3121106W,72,0.5,118
6619,T,230513,121646,52.8352124N,1.3121106W,72,0.5,118
6620,T,230513,121646,52.8352124N,1.3121106W,72,0.5,118
6621,T,230513,121646,52.8352124N,1.3121106W,72,0.5,118
6622,T,230513,121647,52.8352122N,1.3121101W,72,0.5,118
6623,T,230513,121647,52.8352124N,1.3121106W,72,0.5,118
6624,T,230513,121647,52.8352124N,1.3121106W,72,0.5,118
6625,T,230513,121647,52.8352124N,1.3121106W,72,0.5,118
6626,T,230513,121647,52.8352124N,1.3121106W,72,0.5,118
6627,T,230513,121648,52.8352122N,1.3121101W,72,0.5,118
6628,T,230513,121648,52.8352124N,1.3121107W,72,0.5,118
6629,T,230513,121648,52.8352124N,1.3121106W,72,0.5,118
6630,T,230513,121648,52.8352125N,1.3121106W,72,0.5,118
6631,T,230513,121648,52.8352124N,1.3121106W,72,0.5,118
6632,T,230513,121649,52.8352122N,1.3121101W,72,0.5,118
6633,T,230513,121649,52.8352125N,1.3121106W,72,0.5,118
6634,T,230513,121649,52.8352124N,1.3121106W,72,0.5,118
6635,T,230513,121649,52.8352124N,1.3121106W,72,0.5,118
6636,T,230513,121649,52.8352124N,1.3121106W,72,0.5,118
6637,T,230513,121650,52.8352122N,1.3121101W,72,0.5,118
6638,T,230513,121650,52.8352124N,1.3121106W,72,0.5,118
6639,T,230513,121650,52.8352124N,1.3121106W,72,0.5,118
6640,T,230513,121650,52.8352124N,1.3121106W,72,0.5,118
6641,T,230513,121650,52.8352125N,1.3121106W,72,0.5,118
6642,T,230513,121651,52.8352122N,1.3121101W,72,0.5,118
6643,T,230513,121651,52.8352124N,1.3121105W,72,0.5,118
6644,T,230513,121651,52.8352124N,1.3121106W,72,0.5,118
6645,T,230513,121651,52.8352124N,1.3121105W,72,0.5,118
