INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
2896,T,230513,000942,52.8346642N,1.3127878W,80,0.0,344
2897,T,230513,000942,52.8346642N,1.3127877W,80,0.0,344
2898,T,230513,000942,52.8346642N,1.3127878W,80,0.0,344
2899,T,230513,000943,52.8346642N,1.3127888W,80,0.1,344
2900,T,230513,000943,52.8346643N,1.3127889W,80,0.1,344
2901,T,230513,000943,52.8346643N,1.3127889W,80,0.1,344
2902,T,230513,000943,52.8346642N,1.3127889W,80,0.1,344
2903,T,230513,000943,52.8346643N,1.3127890W,80,0.1,344
2904,T,230513,000944,52.8346642N,1.3127888W,80,0.0,344
2905,T,230513,000944,52.8346642N,1.3127888W,80,0.0,344
2906,T,230513,000944,52.8346642N,1.3127888W,80,0.0,344
2907,T,230513,000944,52.8346642N,1.3127888W,80,0.0,344
2908,T,230513,000944,52.8346642N,1.3127888W,80,0.0,344
2909,T,230513,000945,52.8346642N,1.3127888W,80,0.0,344
2910,T,230513,000945,52.8346643N,1.3127888W,80,0.0,344
2911,T,230513,000945,52.8346642N,1.3127888W,80,0.0,344
2912,T,230513,000945,52.8346642N,1.3127888W,80,0.0,344
2913,T,230513,000945,52.8346642N,1.3127887W,80,0.0,344
2914,T,230513,000946,52.8346642N,1.3127888W,80,0.0,344
2915,T,230513,000946,52.8346643N,1.3127890W,80,0.0,344
2916,T,230513,000946,52.8346643N,1.3127889W,80,0.0,344
2917,T,230513,000946,52.8346642N,1.3127889W,80,0.0,344
2918,T,230513,000946,52.8346643N,1.3127889W,80,0.0,344
2919,T,230513,000947,52.8346642N,1.3127888W,80,0.1,344
2920,T,230513,000947,52.8346643N,1.3127889W,80,0.1,344
2921,T,230513,000947,52.8346643N,1.3127889W,80,0.1,344
2922,T,230513,000947,52.8346643N,1.3127889W,80,0.1,344
2923,T,230513,000947,52.8346642N,1.3127889W,80,0.1,344
2924,T,230513,000948,52.8346642N,1.3127888W,80,0.1,344
2925,T,230513,000948,52.8346642N,1.3127888W,80,0.1,344
2926,T,230513,000948,52.8346642N,1.3127888W,80,0.1,344
2927,T,230513,000948,52.8346643N,1.3127889W,80,0.1,344
2928,T,230513,000948,52.8346642N,1.3127888W,80,0.1,344
2929,T,230513,000949,52.8346642N,1.3127888W,80,0.0,344
2930,T,230513,000949,52.8346644N,1.3127892W,80,0.0,344
2931,T,230513,000949,52.8346644N,1.3127890W,80,0.0,344
2932,T,230513,000949,52.8346644N,1.3127890W,80,0.0,344
2933,T,230513,000949,52.8346644N,1.3127890W,80,0.0,344
2934,T,230513,000950,52.8346642N,1.3127888W,80,0.0,344
2935,T,230513,000950,52.8346644N,1.3127887W,80,0.0,344
2936,T,230513,000950,52.8346643N,1.3127887W,80,0.0,344
2937,T,230513,000950,52.8346644N,1.3127887W,80,0.0,344
2938,T,230513,000950,52.8346644N,1.3127887W,80,0.0,344
2939,T,230513,000951,52.8346642N,1.3127888W,80,0.0,344
2940,T,230513,000951,52.8346643N,1.3127888W,80,0.0,344
2941,T,230513,000951,52.8346643N,1.3127888W,80,0.0,344
2942,T,230513,000951,52.8346643N,1.3127888W,80,0.0,344
2943,T,230513,000951,52.8346643N,1.3127888W,80,0.0,344
2944,T,230513,000952,52.8346642N,1.3127888W,80,0.0,344
2945,T,230513,000952,52.8346643N,1.3127887W,80,0.0,344
2946,T,230513,000952,52.8346642N,1.3127888W,80,0.0,344
2947,T,230513,000952,52.8346643N,1.3127888W,80,0.0,344
2948,T,230513,000952,52.8346643N,1.3127888W,80,0.0,344
2949,T,230513,000953,52.8346642N,1.3127888W,80,0.0,0
2950,T,230513,000953,52.8346644N,1.3127890W,80,0.0,0
2951,T,230513,000953,52.8346644N,1.3127890W,80,0.0,0
2952,T,230513,000953,52.8346644N,1.3127889W,80,0.0,0
2953,T,230513,000953,52.8346644N,1.3127889W,80,0.0,0
2954,T,230513,000954,52.8346642N,1.3127888W,80,0.0,344
2955,T,230513,000954,52.8346642N,1.3127882W,80,0.0,344
2956,T,230513,000954,52.8346642N,1.3127883W,80,0.0,344
2957,T,230513,000954,52.8346642N,1.3127883W,80,0.0,344
2958,T,230513,000954,52.8346642N,1.3127883W,80,0.0,344
2959,T,230513,000955,52.8346642N,1.3127888W,80,0.0,344
2960,T,230513,000955,52.8346644N,1.3127888W,80,0.0,344
2961,T,230513,000955,52.8346643N,1.3127888W,80,0.0,344
2962,T,230513,000955,52.8346643N,1.3127887W,80,0.0,344
2963,T,230513,000955,52.8346643N,1.3127888W,80,0.0,344
2964,T,230513,000956,52.8346642N,1.3127888W,80,0.0,344
2965,T,230513,000956,52.8346642N,1.3127888W,80,0.0,344
2966,T,230513,000956,52.8346642N,1.3127888W,80,0.0,344
2967,T,230513,000956,52.8346642N,1.3127888W,80,0.0,344
2968,T,230513,000956,52.8346642N,1.3127888W,80,0.0,344
2969,T,230513,000957,52.8346642N,1.3127888W,80,0.0,344
2970,T,230513,000957,52.8346642N,1.3127888W,80,0.0,344
2971,T,230513,000957,52.8346642N,1.3127887W,80,0.0,344
2972,T,230513,000957,52.8346642N,1.3127888W,80,0.0,344
2973,T,230513,000957,52.8346642N,1.3127888W,80,0.0,344
2974,T,230513,000958,52.8346642N,1.3127888W,80,0.0,344
2975,T,230513,000958,52.8346642N,1.3127887W,80,0.0,344
2976,T,230513,000958,52.8346642N,1.3127887W,80,0.0,344
2977,T,230513,000958,52.8346642N,1.3127887W,80,0.0,344
2978,T,230513,000958,52.8346642N,1.3127886W,80,0.0,344
2979,T,230513,000959,52.8346642N,1.3127888W,80,0.3,344
2980,T,230513,000959,52.8346639N,1.3127894W,80,0.3,344
2981,T,230513,000959,52.8346639N,1.3127893W,81,0.3,344
2982,T,230513,000959,52.8346639N,1.3127893W,81,0.3,344
2983,T,230513,000959,52.8346639N,1.3127893W,80,0.3,344
2984,T,230513,001000,52.8346642N,1.3127888W,81,0.1,344
2985,T,230513,001000,52.8346642N,1.3127887W,81,0.1,344
2986,T,230513,001000,52.8346642N,1.3127887W,81,0.1,344
2987,T,230513,001000,52.8346642N,1.3127887W,81,0.1,344
2988,T,230513,001000,52.8346642N,1.3127887W,81,0.1,344
2989,T,230513,001001,52.8346642N,1.3127888W,81,0.0,344
2990,T,230513,001001,52.8346642N,1.3127887W,81,0.0,344
2991,T,230513,001001,52.8346642N,1.3127887W,81,0.0,344
2992,T,230513,001001,52.8346641N,1.3127887W,81,0.0,344
2993,T,230513,001001,52.8346642N,1.3127887W,81,0.0,344
2994,T,230513,001002,52.8346642N,1.3127888W,81,0.0,344
2995,T,230513,001002,52.8346638N,1.3127886W,81,0.0,344
2996,T,230513,001002,52.8346638N,1.3127886W,81,0.0,344
2997,T,230513,001002,52.8346638N,1.3127886W,81,0.0,344
2998,T,230513,001002,52.8346638N,1.3127886W,81,0.0,344
2999,T,230513,001003,52.8346642N,1.3127888W,81,0.1,344
3000,T,230513,001003,52.8346639N,1.3127886W,81,0.1,344
3001,T,230513,001003,52.8346639N,1.3127884W,81,0.1,344
3002,T,230513,001003,52.8346639N,1.3127884W,81,0.1,344
3003,T,230513,001003,52.8346639N,1.3127884W,81,0.1,344
3004,T,230513,001004,52.8346642N,1.3127888W,81,0.0,344
3005,T,230513,001004,52.8346644N,1.3127888W,81,0.0,344
3006,T,230513,001004,52.8346644N,1.3127888W,81,0.0,344
3007,T,230513,001004,52.8346644N,1.3127888W,81,0.0,344
3008,T,230513,001004,52.8346643N,1.3127887W,81,0.0,344
3009,T,230513,001005,52.8346642N,1.3127888W,81,0.5,348
3010,T,230513,001005,52.8346636N,1.3127908W,81,0.5,348
3011,T,230513,001005,52.8346636N,1.3127908W,81,0.5,348
3012,T,230513,001005,52.8346636N,1.3127908W,81,0.5,348
3013,T,230513,001005,52.8346636N,1.3127908W,81,0.5,348
3014,T,230513,001006,52.8346642N,1.3127888W,81,0.0,348
3015,T,230513,001006,52.8346642N,1.3127887W,81,0.0,348
3016,T,230513,001006,52.8346641N,1.3127886W,81,0.0,348
3017,T,230513,001006,52.8346641N,1.3127887W,81,0.0,348
3018,T,230513,001006,52.8346641N,1.3127886W,81,0.0,348
3019,T,230513,001007,52.8346642N,1.3127888W,81,0.0,348
3020,T,230513,001007,52.8346642N,1.3127887W,81,0.0,348
3021,T,230513,001007,52.8346642N,1.3127887W,81,0.0,348
3022,T,230513,001007,52.8346642N,1.3127886W,81,0.0,348
3023,T,230513,001007,52.8346642N,1.3127886W,81,0.0,348
3024,T,230513,001008,52.8346642N,1.3127888W,81,0.0,348
3025,T,230513,001008,52.8346643N,1.3127888W,81,0.0,348
3026,T,230513,001008,52.8346642N,1.3127886W,81,0.0,348
3027,T,230513,001008,52.8346642N,1.3127886W,81,0.0,348
3028,T,230513,001008,52.8346642N,1.3127886W,81,0.0,348
3029,T,230513,001009,52.8346642N,1.3127888W,81,0.1,348
3030,T,230513,001009,52.8346642N,1.3127889W,81,0.1,348
3031,T,230513,001009,52.8346642N,1.3127889W,81,0.1,348
3032,T,230513,001009,52.8346642N,1.3127888W,81,0.1,348
3033,T,230513,001009,52.8346643N,1.3127889W,81,0.1,348
3034,T,230513,001010,52.8346642N,1.3127888W,81,0.0,348
3035,T,230513,001010,52.8346636N,1.3127882W,81,0.0,348
3036,T,230513,001010,52.8346635N,1.3127884W,81,0.0,348
3037,T,230513,001010,52.8346635N,1.3127883W,81,0.0,348
3038,T,230513,001010,52.8346635N,1.3127884W,81,0.0,348
3039,T,230513,001011,52.8346642N,1.3127888W,81,0.3,348
3040,T,230513,001011,52.8346643N,1.3127889W,81,0.3,348
3041,T,230513,001011,52.8346643N,1.3127889W,81,0.3,348
3042,T,230513,001011,52.8346643N,1.3127889W,81,0.3,348
3043,T,230513,001011,52.8346644N,1.3127889W,81,0.3,348
3044,T,230513,001012,52.8346642N,1.3127888W,81,0.7,348
3045,T,230513,001012,52.8346644N,1.3127888W,81,0.7,348
3046,T,230513,001012,52.8346644N,1.3127888W,81,0.7,348
3047,T,230513,001012,52.8346644N,1.3127889W,81,0.7,348
3048,T,230513,001012,52.8346644N,1.3127888W,81,0.7,348
3049,T,230513,001013,52.8346642N,1.3127888W,81,0.3,348
3050,T,230513,001013,52.8346643N,1.3127889W,81,0.3,348
3051,T,230513,001013,52.8346643N,1.3127889W,81,0.3,348
3052,T,230513,001013,52.8346643N,1.3127889W,81,0.3,348
3053,T,230513,001013,52.8346643N,1.3127889W,81,0.3,348
3054,T,230513,001014,52.8346642N,1.3127888W,81,0.1,348
3055,T,230513,001014,52.8346637N,1.3127884W,81,0.1,348
3056,T,230513,001014,52.8346637N,1.3127887W,81,0.1,348
3057,T,230513,001014,52.8346637N,1.3127886W,81,0.1,348
3058,T,230513,001014,52.8346638N,1.3127887W,81,0.1,348
3059,T,230513,001015,52.8346642N,1.3127888W,81,0.0,348
3060,T,230513,001015,52.8346642N,1.3127887W,81,0.0,348
3061,T,230513,001015,52.8346642N,1.3127887W,81,0.0,348
3062,T,230513,001015,52.8346642N,1.3127887W,81,0.0,348
3063,T,230513,001015,52.8346642N,1.3127887W,81,0.0,348
3064,T,230513,001016,52.8346642N,1.3127888W,81,0.1,348
3065,T,230513,001016,52.8346642N,1.3127888W,81,0.1,348
3066,T,230513,001016,52.8346642N,1.3127889W,81,0.1,348
3067,T,230513,001016,52.8346642N,1.3127888W,81,0.1,348
3068,T,230513,001016,52.8346642N,1.3127888W,81,0.1,348
3069,T,230513,001017,52.8346642N,1.3127888W,81,0.0,348
3070,T,230513,001017,52.8346641N,1.3127889W,81,0.0,348
3071,T,230513,001017,52.8346641N,1.3127890W,81,0.0,348
3072,T,230513,001017,52.8346641N,1.3127890W,81,0.0,348
3073,T,230513,001017,52.8346641N,1.3127890W,81,0.0,348
3074,T,230513,001018,52.8346642N,1.3127888W,81,0.0,348
3075,T,230513,001018,52.8346643N,1.3127887W,81,0.0,348
3076,T,230513,001018,52.8346643N,1.3127887W,81,0.0,348
3077,T,230513,001018,52.8346642N,1.3127887W,81,0.0,348
3078,T,230513,001018,52.8346642N,1.3127888W,81,0.0,348
3079,T,230513,001019,52.8346642N,1.3127888W,81,0.1,348
3080,T,230513,001019,52.8346643N,1.3127888W,81,0.1,348
3081,T,230513,001019,52.8346643N,1.3127888W,81,0.1,348
3082,T,230513,001019,52.8346643N,1.3127888W,81,0.1,348
3083,T,230513,001019,52.8346642N,1.3127888W,81,0.1,348
3084,T,230513,001020,52.8346642N,1.3127888W,81,0.0,348
3085,T,230513,001020,52.8346637N,1.3127888W,81,0.0,348
3086,T,230513,001020,52.8346637N,1.3127888W,81,0.0,348
3087,T,230513,001020,52.8346636N,1.3127889W,81,0.0,348
3088,T,230513,001020,52.8346636N,1.3127888W,81,0.0,348
3089,T,230513,001021,52.8346642N,1.3127888W,81,0.0,348
3090,T,230513,001021,52.8346641N,1.3127884W,81,0.0,348
3091,T,230513,001021,52.8346641N,1.3127884W,81,0.0,348
3092,T,230513,001021,52.8346641N,1.3127883W,81,0.0,348
3093,T,230513,001021,52.8346641N,1.3127884W,81,0.0,348
3094,T,230513,001022,52.8346642N,1.3127888W,81,0.1,348
3095,T,230513,001022,52.8346643N,1.3127890W,81,0.1,348
3096,T,230513,001022,52.8346643N,1.3127889W,81,0.1,348
3097,T,230513,001022,52.8346643N,1.3127889W,81,0.1,348
3098,T,230513,001022,52.8346643N,1.3127889W,81,0.1,348
3099,T,230513,001023,52.8346642N,1.3127888W,81,0.0,348
3100,T,230513,001023,52.8346644N,1.3127890W,81,0.0,348
3101,T,230513,001023,52.8346644N,1.3127890W,81,0.0,348
3102,T,230513,001023,52.8346643N,1.3127889W,81,0.0,348
3103,T,230513,001023,52.8346643N,1.3127890W,81,0.0,348
3104,T,230513,001024,52.8346642N,1.3127888W,81,0.0,348
3105,T,230513,001024,52.8346643N,1.3127890W,81,0.0,348
3106,T,230513,001024,52.8346643N,1.3127890W,81,0.0,348
3107,T,230513,001024,52.8346643N,1.3127890W,81,0.0,348
3108,T,230513,001024,52.8346643N,1.3127890W,81,0.0,348
3109,T,230513,001025,52.8346642N,1.3127888W,81,0.0,348
3110,T,230513,001025,52.8346641N,1.3127887W,81,0.0,348
3111,T,230513,001025,52.8346641N,1.3127886W,81,0.0,348
3112,T,230513,001025,52.8346641N,1.3127887W,81,0.0,348
3113,T,230513,001025,52.8346641N,1.3127886W,81,0.0,348
3114,T,230513,001026,52.8346642N,1.3127888W,81,0.0,348
3115,T,230513,001026,52.8346644N,1.3127892W,81,0.0,348
3116,T,230513,001026,52.8346645N,1.3127895W,81,0.0,348
3117,T,230513,001026,52.8346645N,1.3127895W,81,0.0,348
3118,T,230513,001026,52.8346645N,1.3127895W,81,0.0,348
3119,T,230513,001027,52.8346642N,1.3127888W,81,0.0,348
3120,T,230513,001027,52.8346643N,1.3127889W,81,0.0,348
3121,T,230513,001027,52.8346643N,1.3127889W,81,0.0,348
3122,T,230513,001027,52.8346643N,1.3127889W,81,0.0,348
3123,T,230513,001027,52.8346643N,1.3127890W,81,0.0,348
3124,T,230513,001028,52.8346642N,1.3127888W,81,0.0,348
3125,T,230513,001028,52.8346644N,1.3127890W,81,0.0,348
3126,T,230513,001028,52.8346644N,1.3127890W,81,0.0,348
3127,T,230513,001028,52.8346643N,1.3127890W,81,0.0,348
3128,T,230513,001028,52.8346643N,1.3127892W,81,0.0,348
3129,T,230513,001029,52.8346642N,1.3127888W,81,0.1,348
3130,T,230513,001029,52.8346642N,1.3127888W,81,0.1,348
3131,T,230513,001029,52.8346642N,1.3127889W,81,0.1,348
3132,T,230513,001029,52.8346642N,1.3127889W,81,0.1,348
3133,T,230513,001029,52.8346642N,1.3127889W,81,0.1,348
3134,T,230513,001030,52.8346642N,1.3127888W,81,0.0,348
3135,T,230513,001030,52.8346642N,1.3127888W,81,0.0,348
3136,T,230513,001030,52.8346642N,1.3127887W,82,0.0,348
3137,T,230513,001030,52.8346641N,1.3127888W,82,0.0,348
3138,T,230513,001030,52.8346642N,1.3127888W,82,0.0,348
3139,T,230513,001031,52.8346642N,1.3127888W,82,0.1,348
3140,T,230513,001031,52.8346643N,1.3127889W,82,0.1,348
3141,T,230513,001031,52.8346644N,1.3127889W,82,0.1,348
3142,T,230513,001031,52.8346643N,1.3127888W,82,0.1,348
3143,T,230513,001031,52.8346644N,1.3127889W,82,0.1,348
3144,T,230513,001032,52.8346642N,1.3127888W,82,0.0,348
3145,T,230513,001032,52.8346643N,1.3127889W,82,0.0,348
3146,T,230513,001032,52.8346643N,1.3127888W,82,0.0,348
3147,T,230513,001032,52.8346642N,1.3127888W,82,0.0,348
3148,T,230513,001032,52.8346643N,1.3127888W,82,0.0,348
3149,T,230513,001033,52.8346642N,1.3127888W,82,0.1,348
3150,T,230513,001033,52.8346643N,1.3127890W,82,0.1,348
3151,T,230513,001033,52.8346643N,1.3127890W,82,0.1,348
3152,T,230513,001033,52.8346643N,1.3127890W,82,0.1,348
3153,T,230513,001033,52.8346643N,1.3127890W,82,0.1,348
3154,T,230513,001034,52.8346642N,1.3127888W,82,0.1,348
3155,T,230513,001034,52.8346644N,1.3127892W,82,0.1,348
3156,T,230513,001034,52.8346648N,1.3127895W,82,0.1,348
3157,T,230513,001034,52.8346648N,1.3127895W,82,0.1,348
3158,T,230513,001034,52.8346648N,1.3127895W,82,0.1,348
3159,T,230513,001035,52.8346642N,1.3127888W,82,0.0,348
3160,T,230513,001035,52.8346644N,1.3127890W,82,0.0,348
3161,T,230513,001035,52.8346644N,1.3127890W,82,0.0,348
3162,T,230513,001035,52.8346644N,1.3127890W,82,0.0,348
3163,T,230513,001035,52.8346644N,1.3127890W,82,0.0,348
3164,T,230513,001036,52.8346642N,1.3127888W,82,0.3,348
3165,T,230513,001036,52.8346641N,1.3127888W,82,0.3,348
3166,T,230513,001036,52.8346641N,1.3127889W,82,0.3,348
3167,T,230513,001036,52.8346642N,1.3127890W,82,0.3,348
3168,T,230513,001036,52.8346641N,1.3127889W,82,0.3,348
3169,T,230513,001037,52.8346642N,1.3127888W,82,0.9,348
3170,T,230513,001037,52.8346642N,1.3127888W,82,0.9,348
3171,T,230513,001037,52.8346642N,1.3127888W,82,0.9,348
3172,T,230513,001037,52.8346641N,1.3127889W,82,0.9,348
3173,T,230513,001037,52.8346641N,1.3127888W,82,0.9,348
3174,T,230513,001038,52.8346642N,1.3127888W,82,0.1,348
3175,T,230513,001038,52.8346644N,1.3127889W,82,0.1,348
3176,T,230513,001038,52.8346644N,1.3127889W,82,0.1,348
3177,T,230513,001038,52.8346644N,1.3127888W,82,0.1,348
3178,T,230513,001038,52.8346643N,1.3127889W,82,0.1,348
3179,T,230513,001039,52.8346642N,1.3127888W,82,0.0,348
3180,T,230513,001039,52.8346644N,1.3127889W,82,0.0,348
3181,T,230513,001039,52.8346644N,1.3127888W,82,0.0,348
3182,T,230513,001039,52.8346643N,1.3127887W,82,0.0,348
3183,T,230513,001039,52.8346643N,1.3127887W,82,0.0,348
3184,T,230513,001040,52.8346642N,1.3127888W,82,0.5,348
3185,T,230513,001040,52.8346642N,1.3127888W,82,0.5,348
3186,T,230513,001040,52.8346642N,1.3127887W,82,0.5,348
3187,T,230513,001040,52.8346642N,1.3127888W,82,0.5,348
3188,T,230513,001040,52.8346642N,1.3127888W,82,0.5,348
3189,T,230513,001041,52.8346642N,1.3127888W,82,0.0,348
3190,T,230513,001041,52.8346641N,1.3127886W,82,0.0,348
3191,T,230513,001041,52.8346639N,1.3127884W,82,0.0,348
3192,T,230513,001041,52.8346641N,1.3127884W,82,0.0,348
3193,T,230513,001041,52.8346641N,1.3127886W,82,0.0,348
3194,T,230513,001042,52.8346642N,1.3127888W,82,0.1,348
3195,T,230513,001042,52.8346639N,1.3127884W,82,0.1,348
3196,T,230513,001042,52.8346638N,1.3127884W,82,0.1,348
3197,T,230513,001042,52.8346638N,1.3127883W,82,0.1,348
3198,T,230513,001042,52.8346638N,1.3127883W,82,0.1,348
3199,T,230513,001043,52.8346642N,1.3127888W,82,0.1,348
3200,T,230513,001043,52.8346641N,1.3127887W,82,0.1,348
3201,T,230513,001043,52.8346641N,1.3127887W,82,0.1,348
3202,T,230513,001043,52.8346639N,1.3127886W,82,0.1,348
3203,T,230513,001043,52.8346639N,1.3127886W,82,0.1,348
3204,T,230513,001044,52.8346642N,1.3127888W,82,0.1,348
3205,T,230513,001044,52.8346642N,1.3127888W,82,0.1,348
3206,T,230513,001044,52.8346642N,1.3127888W,82,0.1,348
3207,T,230513,001044,52.8346641N,1.3127888W,82,0.1,348
3208,T,230513,001044,52.8346642N,1.3127888W,82,0.1,348
3209,T,230513,001045,52.8346642N,1.3127888W,82,0.1,348
3210,T,230513,001045,52.8346641N,1.3127886W,82,0.1,348
3211,T,230513,001045,52.8346641N,1.3127886W,82,0.1,348
3212,T,230513,001045,52.8346641N,1.3127886W,82,0.1,348
3213,T,230513,001045,52.8346639N,1.3127886W,82,0.1,348
3214,T,230513,001046,52.8346642N,1.3127888W,82,0.0,348
3215,T,230513,001046,52.8346642N,1.3127888W,82,0.0,348
3216,T,230513,001046,52.8346643N,1.3127889W,82,0.0,348
3217,T,230513,001046,52.8346643N,1.3127889W,82,0.0,348
3218,T,230513,001046,52.8346643N,1.3127889W,82,0.0,348
3219,T,230513,001047,52.8346642N,1.3127888W,82,0.1,348
3220,T,230513,001047,52.8346641N,1.3127887W,82,0.1,348
3221,T,230513,001047,52.8346641N,1.3127887W,82,0.1,348
3222,T,230513,001047,52.8346641N,1.3127887W,82,0.1,348
3223,T,230513,001047,52.8346641N,1.3127887W,82,0.1,348
3224,T,230513,001048,52.8346642N,1.3127888W,82,0.0,348
3225,T,230513,001048,52.8346642N,1.3127889W,81,0.0,348
3226,T,230513,001048,52.8346642N,1.3127889W,81,0.0,348
3227,T,230513,001048,52.8346642N,1.3127889W,81,0.0,348
3228,T,230513,001048,52.8346642N,1.3127889W,81,0.0,348
3229,T,230513,001049,52.8346642N,1.3127888W,81,0.0,348
3230,T,230513,001049,52.8346642N,1.3127887W,81,0.0,348
3231,T,230513,001049,52.8346642N,1.3127887W,81,0.0,348
3232,T,230513,001049,52.8346642N,1.3127887W,81,0.0,348
3233,T,230513,001049,52.8346642N,1.3127887W,81,0.0,348
3234,T,230513,001050,52.8346642N,1.3127888W,81,0.0,348
3235,T,230513,001050,52.8346642N,1.3127888W,81,0.0,348
3236,T,230513,001050,52.8346641N,1.3127887W,81,0.0,348
3237,T,230513,001050,52.8346641N,1.3127887W,81,0.0,348
3238,T,230513,001050,52.8346641N,1.3127887W,81,0.0,348
3239,T,230513,001051,52.8346642N,1.3127888W,81,0.1,348
3240,T,230513,001051,52.8346641N,1.3127887W,81,0.1,348
3241,T,230513,001051,52.8346641N,1.3127886W,81,0.1,348
3242,T,230513,001051,52.8346642N,1.3127886W,81,0.1,348
3243,T,230513,001051,52.8346642N,1.3127886W,81,0.1,348
3244,T,230513,001052,52.8346642N,1.3127888W,81,0.0,348
3245,T,230513,001052,52.8346643N,1.3127890W,81,0.0,348
3246,T,230513,001052,52.8346643N,1.3127892W,81,0.0,348
3247,T,230513,001052,52.8346643N,1.3127890W,81,0.0,348
3248,T,230513,001052,52.8346642N,1.3127890W,81,0.0,348
3249,T,230513,001053,52.8346642N,1.3127888W,81,0.0,348
3250,T,230513,001053,52.8346643N,1.3127889W,81,0.0,348
3251,T,230513,001053,52.8346643N,1.3127888W,81,0.0,348
3252,T,230513,001053,52.8346642N,1.3127888W,81,0.0,348
3253,T,230513,001053,52.8346643N,1.3127888W,81,0.0,348
3254,T,230513,001054,52.8346642N,1.3127888W,81,0.0,348
3255,T,230513,001054,52.8346642N,1.3127888W,81,0.0,348
3256,T,230513,001054,52.8346642N,1.3127888W,81,0.0,348
3257,T,230513,001054,52.8346642N,1.3127887W,81,0.0,348
3258,T,230513,001054,52.8346642N,1.3127888W,81,0.0,348
3259,T,230513,001055,52.8346642N,1.3127888W,81,0.0,348
3260,T,230513,001055,52.8346642N,1.3127889W,81,0.0,348
3261,T,230513,001055,52.8346642N,1.3127889W,81,0.0,348
3262,T,230513,001055,52.8346642N,1.3127889W,81,0.0,348
3263,T,230513,001055,52.8346642N,1.3127889W,81,0.0,348
3264,T,230513,001056,52.8346642N,1.3127888W,81,0.0,348
3265,T,230513,001056,52.8346642N,1.3127889W,81,0.0,348
3266,T,230513,001056,52.8346642N,1.3127889W,81,0.0,348
3267,T,230513,001056,52.8346642N,1.3127889W,81,0.0,348
3268,T,230513,001056,52.8346641N,1.3127889W,81,0.0,348
3269,T,230513,001057,52.8346642N,1.3127888W,81,0.0,348
3270,T,230513,001057,52.8346642N,1.3127889W,81,0.0,348
3271,T,230513,001057,52.8346641N,1.3127888W,81,0.0,348
3272,T,230513,001057,52.8346642N,1.3127887W,81,0.0,348
3273,T,230513,001057,52.8346642N,1.3127888W,81,0.0,348
3274,T,230513,001058,52.8346642N,1.3127888W,81,0.0,348
3275,T,230513,001058,52.8346642N,1.3127888W,81,0.0,348
3276,T,230513,001058,52.8346642N,1.3127888W,81,0.0,348
3277,T,230513,001058,52.8346642N,1.3127888W,81,0.0,348
3278,T,230513,001058,52.8346642N,1.3127889W,81,0.0,348
3279,T,230513,001059,52.8346642N,1.3127888W,81,0.0,348
3280,T,230513,001059,52.8346642N,1.3127887W,81,0.0,348
3281,T,230513,001059,52.8346641N,1.3127887W,81,0.0,348
3282,T,230513,001059,52.8346642N,1.3127887W,81,0.0,348
3283,T,230513,001059,52.8346642N,1.3127887W,81,0.0,348
3284,T,230513,001100,52.8346642N,1.3127888W,81,0.0,348
3285,T,230513,001100,52.8346641N,1.3127888W,81,0.0,348
3286,T,230513,001100,52.8346641N,1.3127888W,81,0.0,348
3287,T,230513,001100,52.8346641N,1.3127888W,81,0.0,348
3288,T,230513,001100,52.8346641N,1.3127888W,81,0.0,348
3289,T,230513,001101,52.8346642N,1.3127888W,81,0.0,348
3290,T,230513,001101,52.8346641N,1.3127888W,81,0.0,348
3291,T,230513,001101,52.8346639N,1.3127887W,81,0.0,348
3292,T,230513,001101,52.8346641N,1.3127888W,81,0.0,348
3293,T,230513,001101,52.8346641N,1.3127888W,81,0.0,348
3294,T,230513,001102,52.8346642N,1.3127888W,81,0.0,348
3295,T,230513,001102,52.8346642N,1.3127887W,81,0.0,348
3296,T,230513,001102,52.8346642N,1.3127887W,81,0.0,348
3297,T,230513,001102,52.8346642N,1.3127887W,81,0.0,348
3298,T,230513,001102,52.8346642N,1.3127886W,81,0.0,348
3299,T,230513,001103,52.8346642N,1.3127888W,81,0.0,348
3300,T,230513,001103,52.8346641N,1.3127888W,81,0.0,348
3301,T,230513,001103,52.8346641N,1.3127887W,81,0.0,348
3302,T,230513,001103,52.8346642N,1.3127889W,81,0.0,348
3303,T,230513,001103,52.8346641N,1.3127888W,81,0.0,348
3304,T,230513,001104,52.8346642N,1.3127888W,81,0.0,348
3305,T,230513,001104,52.8346643N,1.3127890W,81,0.0,348
3306,T,230513,001104,52.8346642N,1.3127889W,81,0.0,348
3307,T,230513,001104,52.8346642N,1.3127889W,81,0.0,348
3308,T,230513,001104,52.8346642N,1.3127889W,81,0.0,348
3309,T,230513,001105,52.8346642N,1.3127888W,81,0.0,348
3310,T,230513,001105,52.8346641N,1.3127887W,81,0.0,348
3311,T,230513,001105,52.8346642N,1.3127886W,81,0.0,348
3312,T,230513,001105,52.8346641N,1.3127887W,81,0.0,348
3313,T,230513,001105,52.8346641N,1.3127886W,81,0.0,348
3314,T,230513,001106,52.8346642N,1.3127888W,81,0.0,348
3315,T,230513,001106,52.8346643N,1.3127889W,81,0.0,348
3316,T,230513,001106,52.8346643N,1.3127890W,81,0.0,348
3317,T,230513,001106,52.8346643N,1.3127889W,81,0.0,348
