INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
7684,T,230512,095328,52.8351727N,1.3120642W,73,0.0,90
7685,T,230512,095329,52.8351727N,1.3120642W,73,0.0,90
7686,T,230512,095329,52.8351727N,1.3120642W,73,0.0,90
7687,T,230512,095329,52.8351727N,1.3120642W,73,0.0,90
7688,T,230512,095329,52.8351727N,1.3120642W,73,0.0,90
7689,T,230512,095329,52.8351727N,1.3120642W,73,0.0,90
7690,T,230512,095330,52.8351727N,1.3120642W,73,0.0,90
7691,T,230512,095330,52.8351727N,1.3120642W,73,0.0,90
7692,T,230512,095330,52.8351727N,1.3120642W,73,0.0,90
7693,T,230512,095330,52.8351727N,1.3120641W,73,0.0,90
7694,T,230512,095330,52.8351727N,1.3120642W,73,0.0,90
7695,T,230512,095331,52.8351727N,1.3120642W,73,0.0,90
7696,T,230512,095331,52.8351727N,1.3120641W,73,0.0,90
7697,T,230512,095331,52.8351727N,1.3120641W,73,0.0,90
7698,T,230512,095331,52.8351727N,1.3120642W,73,0.0,90
7699,T,230512,095331,52.8351727N,1.3120641W,73,0.0,90
7700,T,230512,095332,52.8351727N,1.3120642W,73,0.0,90
7701,T,230512,095332,52.8351727N,1.3120642W,73,0.0,90
7702,T,230512,095332,52.8351727N,1.3120642W,73,0.0,90
7703,T,230512,095332,52.8351727N,1.3120642W,73,0.0,90
7704,T,230512,095332,52.8351727N,1.3120642W,73,0.0,90
7705,T,230512,095333,52.8351727N,1.3120642W,73,0.0,90
7706,T,230512,095333,52.8351727N,1.3120642W,73,0.0,90
7707,T,230512,095333,52.8351727N,1.3120642W,73,0.0,90
7708,T,230512,095333,52.8351727N,1.3120641W,73,0.0,90
7709,T,230512,095333,52.8351727N,1.3120642W,73,0.0,90
7710,T,230512,095334,52.8351727N,1.3120642W,73,0.0,90
7711,T,230512,095334,52.8351727N,1.3120641W,73,0.0,90
7712,T,230512,095334,52.8351727N,1.3120642W,73,0.0,90
7713,T,230512,095334,52.8351727N,1.3120642W,73,0.0,90
7714,T,230512,095334,52.8351727N,1.3120642W,73,0.0,90
7715,T,230512,095335,52.8351727N,1.3120642W,73,0.0,90
7716,T,230512,095335,52.8351727N,1.3120641W,73,0.0,90
7717,T,230512,095335,52.8351727N,1.3120642W,73,0.0,90
7718,T,230512,095335,52.8351727N,1.3120642W,73,0.0,90
7719,T,230512,095335,52.8351727N,1.3120642W,73,0.0,90
7720,T,230512,095336,52.8351727N,1.3120642W,73,0.0,90
7721,T,230512,095336,52.8351727N,1.3120642W,73,0.0,90
7722,T,230512,095336,52.8351727N,1.3120642W,73,0.0,90
7723,T,230512,095336,52.8351727N,1.3120641W,73,0.0,90
7724,T,230512,095336,52.8351727N,1.3120641W,73,0.0,90
7725,T,230512,095337,52.8351727N,1.3120642W,73,0.0,90
7726,T,230512,095337,52.8351727N,1.3120642W,73,0.0,90
7727,T,230512,095337,52.8351727N,1.3120641W,73,0.0,90
7728,T,230512,095337,52.8351727N,1.3120641W,73,0.0,90
7729,T,230512,095337,52.8351727N,1.3120641W,73,0.0,90
7730,T,230512,095338,52.8351727N,1.3120642W,73,0.0,90
7731,T,230512,095338,52.8351727N,1.3120642W,73,0.0,90
7732,T,230512,095338,52.8351727N,1.3120641W,73,0.0,90
7733,T,230512,095338,52.8351727N,1.3120641W,73,0.0,90
7734,T,230512,095338,52.8351727N,1.3120642W,73,0.0,90
7735,T,230512,095339,52.8351727N,1.3120642W,73,0.0,90
7736,T,230512,095339,52.8351727N,1.3120642W,73,0.0,90
7737,T,230512,095339,52.8351727N,1.3120642W,73,0.0,90
7738,T,230512,095339,52.8351727N,1.3120642W,73,0.0,90
7739,T,230512,095339,52.8351727N,1.3120642W,73,0.0,90
7740,T,230512,095340,52.8351727N,1.3120642W,73,0.0,90
7741,T,230512,095340,52.8351727N,1.3120642W,73,0.0,90
7742,T,230512,095340,52.8351727N,1.3120642W,73,0.0,90
7743,T,230512,095340,52.8351727N,1.3120642W,73,0.0,90
7744,T,230512,095340,52.8351727N,1.3120642W,73,0.0,90
7745,T,230512,095341,52.8351727N,1.3120642W,73,0.0,90
7746,T,230512,095341,52.8351727N,1.3120642W,73,0.0,90
7747,T,230512,095341,52.8351727N,1.3120642W,73,0.0,90
7748,T,230512,095341,52.8351727N,1.3120641W,73,0.0,90
7749,T,230512,095341,52.8351727N,1.3120641W,73,0.0,90
7750,T,230512,095342,52.8351727N,1.3120642W,73,0.0,90
7751,T,230512,095342,52.8351727N,1.3120642W,73,0.0,90
7752,T,230512,095342,52.8351727N,1.3120642W,73,0.0,90
7753,T,230512,095342,52.8351727N,1.3120642W,73,0.0,90
7754,T,230512,095342,52.8351727N,1.3120641W,73,0.0,90
7755,T,230512,095343,52.8351727N,1.3120642W,73,0.0,90
7756,T,230512,095343,52.8351727N,1.3120642W,73,0.0,90
7757,T,230512,095343,52.8351727N,1.3120641W,73,0.0,90
7758,T,230512,095343,52.8351727N,1.3120641W,73,0.0,90
7759,T,230512,095343,52.8351727N,1.3120641W,73,0.0,90
7760,T,230512,095344,52.8351727N,1.3120642W,73,0.0,90
7761,T,230512,095344,52.8351727N,1.3120642W,73,0.0,90
7762,T,230512,095344,52.8351727N,1.3120642W,73,0.0,90
7763,T,230512,095344,52.8351727N,1.3120642W,73,0.0,90
7764,T,230512,095344,52.8351727N,1.3120642W,73,0.0,90
7765,T,230512,095345,52.8351727N,1.3120642W,73,0.0,90
7766,T,230512,095345,52.8351727N,1.3120642W,73,0.0,90
7767,T,230512,095345,52.8351727N,1.3120642W,73,0.0,90
7768,T,230512,095345,52.8351727N,1.3120642W,73,0.0,90
7769,T,230512,095345,52.8351727N,1.3120641W,73,0.0,90
7770,T,230512,095346,52.8351727N,1.3120642W,73,0.0,90
7771,T,230512,095346,52.8351727N,1.3120642W,73,0.0,90
7772,T,230512,095346,52.8351727N,1.3120642W,73,0.0,90
7773,T,230512,095346,52.8351727N,1.3120642W,73,0.0,90
7774,T,230512,095346,52.8351727N,1.3120642W,73,0.0,90
7775,T,230512,095347,52.8351727N,1.3120642W,73,0.0,90
7776,T,230512,095347,52.8351727N,1.3120642W,73,0.0,90
7777,T,230512,095347,52.8351727N,1.3120642W,73,0.0,90
7778,T,230512,095347,52.8351727N,1.3120641W,73,0.0,90
7779,T,230512,095347,52.8351727N,1.3120641W,73,0.0,90
7780,T,230512,095348,52.8351727N,1.3120642W,73,0.0,90
7781,T,230512,095348,52.8351727N,1.3120641W,73,0.0,90
7782,T,230512,095348,52.8351727N,1.3120641W,73,0.0,90
7783,T,230512,095348,52.8351727N,1.3120641W,73,0.0,90
7784,T,230512,095348,52.8351727N,1.3120641W,73,0.0,90
7785,T,230512,095349,52.8351727N,1.3120642W,73,0.1,90
7786,T,230512,095349,52.8351727N,1.3120642W,73,0.1,90
7787,T,230512,095349,52.8351727N,1.3120641W,73,0.1,90
7788,T,230512,095349,52.8351727N,1.3120641W,73,0.1,90
7789,T,230512,095349,52.8351727N,1.3120642W,73,0.1,90
7790,T,230512,095350,52.8351727N,1.3120642W,73,0.0,90
7791,T,230512,095350,52.8351727N,1.3120642W,73,0.0,90
7792,T,230512,095350,52.8351727N,1.3120642W,73,0.0,90
7793,T,230512,095350,52.8351727N,1.3120642W,73,0.0,90
7794,T,230512,095350,52.8351727N,1.3120642W,73,0.0,90
7795,T,230512,095351,52.8351727N,1.3120642W,73,0.0,90
7796,T,230512,095351,52.8351727N,1.3120642W,73,0.0,90
7797,T,230512,095351,52.8351727N,1.3120642W,73,0.0,90
7798,T,230512,095351,52.8351727N,1.3120642W,73,0.0,90
7799,T,230512,095351,52.8351727N,1.3120642W,73,0.0,90
7800,T,230512,095352,52.8351727N,1.3120642W,73,0.0,90
7801,T,230512,095352,52.8351727N,1.3120641W,73,0.0,90
7802,T,230512,095352,52.8351727N,1.3120641W,73,0.0,90
7803,T,230512,095352,52.8351727N,1.3120642W,73,0.0,90
7804,T,230512,095352,52.8351727N,1.3120641W,73,0.0,90
7805,T,230512,095353,52.8351727N,1.3120642W,73,0.0,90
7806,T,230512,095353,52.8351727N,1.3120642W,73,0.0,90
7807,T,230512,095353,52.8351727N,1.3120641W,73,0.0,90
7808,T,230512,095353,52.8351727N,1.3120642W,73,0.0,90
7809,T,230512,095353,52.8351727N,1.3120641W,73,0.0,90
7810,T,230512,095354,52.8351727N,1.3120642W,73,0.0,90
7811,T,230512,095354,52.8351727N,1.3120642W,73,0.0,90
7812,T,230512,095354,52.8351727N,1.3120642W,73,0.0,90
7813,T,230512,095354,52.8351727N,1.3120642W,73,0.0,90
7814,T,230512,095354,52.8351727N,1.3120641W,73,0.0,90
7815,T,230512,095355,52.8351727N,1.3120642W,73,0.0,90
7816,T,230512,095355,52.8351727N,1.3120641W,73,0.0,90
7817,T,230512,095355,52.8351727N,1.3120642W,73,0.0,90
7818,T,230512,095355,52.8351727N,1.3120642W,73,0.0,90
7819,T,230512,095355,52.8351727N,1.3120642W,73,0.0,90
7820,T,230512,095356,52.8351727N,1.3120642W,73,0.0,90
7821,T,230512,095356,52.8351727N,1.3120642W,73,0.0,90
7822,T,230512,095356,52.8351727N,1.3120642W,73,0.0,90
7823,T,230512,095356,52.8351727N,1.3120642W,73,0.0,90
7824,T,230512,095356,52.8351727N,1.3120642W,73,0.0,90
7825,T,230512,095357,52.8351727N,1.3120642W,73,0.0,90
7826,T,230512,095357,52.8351727N,1.3120641W,73,0.0,90
7827,T,230512,095357,52.8351727N,1.3120641W,73,0.0,90
7828,T,230512,095357,52.8351727N,1.3120641W,73,0.0,90
7829,T,230512,095357,52.8351727N,1.3120641W,73,0.0,90
7830,T,230512,095358,52.8351727N,1.3120642W,73,0.0,90
7831,T,230512,095358,52.8351727N,1.3120641W,73,0.0,90
7832,T,230512,095358,52.8351727N,1.3120642W,73,0.0,90
7833,T,230512,095358,52.8351727N,1.3120642W,73,0.0,90
7834,T,230512,095358,52.8351727N,1.3120641W,73,0.0,90
7835,T,230512,095359,52.8351727N,1.3120642W,73,0.0,90
7836,T,230512,095359,52.8351727N,1.3120641W,73,0.0,90
7837,T,230512,095359,52.8351727N,1.3120642W,73,0.0,90
7838,T,230512,095359,52.8351727N,1.3120642W,73,0.0,90
7839,T,230512,095359,52.8351727N,1.3120642W,73,0.0,90
7840,T,230512,095400,52.8351727N,1.3120642W,73,0.0,90
7841,T,230512,095400,52.8351727N,1.3120641W,73,0.0,90
7842,T,230512,095400,52.8351727N,1.3120642W,73,0.0,90
7843,T,230512,095400,52.8351727N,1.3120642W,73,0.0,90
7844,T,230512,095400,52.8351727N,1.3120641W,73,0.0,90
7845,T,230512,095401,52.8351727N,1.3120642W,73,0.1,90
7846,T,230512,095401,52.8351727N,1.3120641W,73,0.1,90
7847,T,230512,095401,52.8351727N,1.3120641W,73,0.1,90
7848,T,230512,095401,52.8351727N,1.3120641W,73,0.1,90
7849,T,230512,095401,52.8351727N,1.3120641W,73,0.1,90
7850,T,230512,095402,52.8351727N,1.3120642W,73,0.0,90
7851,T,230512,095402,52.8351727N,1.3120642W,73,0.0,90
7852,T,230512,095402,52.8351727N,1.3120641W,73,0.0,90
7853,T,230512,095402,52.8351727N,1.3120641W,73,0.0,90
7854,T,230512,095402,52.8351727N,1.3120641W,73,0.0,90
7855,T,230512,095403,52.8351727N,1.3120642W,73,0.0,90
7856,T,230512,095403,52.8351727N,1.3120641W,73,0.0,90
7857,T,230512,095403,52.8351727N,1.3120642W,73,0.0,90
7858,T,230512,095403,52.8351727N,1.3120642W,73,0.0,90
7859,T,230512,095403,52.8351727N,1.3120641W,73,0.0,90
7860,T,230512,095404,52.8351727N,1.3120642W,73,0.0,90
7861,T,230512,095404,52.8351727N,1.3120642W,73,0.0,90
7862,T,230512,095404,52.8351727N,1.3120642W,73,0.0,90
7863,T,230512,095404,52.8351727N,1.3120642W,73,0.0,90
7864,T,230512,095404,52.8351727N,1.3120641W,73,0.0,90
7865,T,230512,095405,52.8351727N,1.3120642W,73,0.1,90
7866,T,230512,095405,52.8351727N,1.3120641W,73,0.1,90
7867,T,230512,095405,52.8351727N,1.3120641W,73,0.1,90
7868,T,230512,095405,52.8351727N,1.3120641W,73,0.1,90
7869,T,230512,095405,52.8351727N,1.3120641W,73,0.1,90
7870,T,230512,095406,52.8351727N,1.3120642W,73,0.0,90
7871,T,230512,095406,52.8351727N,1.3120641W,73,0.0,90
7872,T,230512,095406,52.8351727N,1.3120641W,73,0.0,90
7873,T,230512,095406,52.8351727N,1.3120642W,73,0.0,90
7874,T,230512,095406,52.8351727N,1.3120641W,73,0.0,90
7875,T,230512,095407,52.8351727N,1.3120642W,73,0.0,90
7876,T,230512,095407,52.8351727N,1.3120642W,73,0.0,90
7877,T,230512,095407,52.8351727N,1.3120642W,73,0.0,90
7878,T,230512,095407,52.8351727N,1.3120642W,73,0.0,90
7879,T,230512,095407,52.8351727N,1.3120642W,73,0.0,90
7880,T,230512,095408,52.8351727N,1.3120642W,73,0.0,90
7881,T,230512,095408,52.8351727N,1.3120644W,73,0.0,90
7882,T,230512,095408,52.8351727N,1.3120642W,73,0.0,90
7883,T,230512,095408,52.8351727N,1.3120642W,73,0.0,90
7884,T,230512,095408,52.8351727N,1.3120642W,73,0.0,90
7885,T,230512,095409,52.8351727N,1.3120642W,73,0.0,90
7886,T,230512,095409,52.8351727N,1.3120642W,73,0.0,90
7887,T,230512,095409,52.8351727N,1.3120642W,73,0.0,90
7888,T,230512,095409,52.8351727N,1.3120642W,73,0.0,90
7889,T,230512,095409,52.8351727N,1.3120642W,73,0.0,90
7890,T,230512,095410,52.8351727N,1.3120642W,73,0.0,90
7891,T,230512,095410,52.8351727N,1.3120642W,73,0.0,90
7892,T,230512,095410,52.8351727N,1.3120642W,73,0.0,90
7893,T,230512,095410,52.8351727N,1.3120642W,73,0.0,90
7894,T,230512,095410,52.8351727N,1.3120642W,73,0.0,90
7895,T,230512,095411,52.8351727N,1.3120642W,73,0.0,90
7896,T,230512,095411,52.8351727N,1.3120641W,73,0.0,90
7897,T,230512,095411,52.8351727N,1.3120642W,73,0.0,90
7898,T,230512,095411,52.8351727N,1.3120642W,73,0.0,90
7899,T,230512,095411,52.8351727N,1.3120641W,73,0.0,90
7900,T,230512,095412,52.8351727N,1.3120642W,73,0.0,90
7901,T,230512,095412,52.8351727N,1.3120642W,73,0.0,90
7902,T,230512,095412,52.8351727N,1.3120642W,73,0.0,90
7903,T,230512,095412,52.8351727N,1.3120642W,73,0.0,90
7904,T,230512,095412,52.8351727N,1.3120641W,73,0.0,90
7905,T,230512,095413,52.8351727N,1.3120642W,73,0.0,90
7906,T,230512,095413,52.8351727N,1.3120641W,73,0.0,90
7907,T,230512,095413,52.8351727N,1.3120642W,73,0.0,90
7908,T,230512,095413,52.8351727N,1.3120642W,73,0.0,90
7909,T,230512,095413,52.8351727N,1.3120642W,73,0.0,90
7910,T,230512,095414,52.8351727N,1.3120642W,73,0.0,90
7911,T,230512,095414,52.8351727N,1.3120642W,73,0.0,90
7912,T,230512,095414,52.8351727N,1.3120642W,73,0.0,90
7913,T,230512,095414,52.8351727N,1.3120641W,73,0.0,90
7914,T,230512,095414,52.8351727N,1.3120642W,73,0.0,90
7915,T,230512,095415,52.8351727N,1.3120642W,73,0.0,90
7916,T,230512,095415,52.8351727N,1.3120642W,73,0.0,90
7917,T,230512,095415,52.8351727N,1.3120642W,73,0.0,90
7918,T,230512,095415,52.8351727N,1.3120642W,73,0.0,90
7919,T,230512,095415,52.8351727N,1.3120642W,73,0.0,90
7920,T,230512,095416,52.8351727N,1.3120642W,73,0.0,90
7921,T,230512,095416,52.8351727N,1.3120642W,73,0.0,90
7922,T,230512,095416,52.8351727N,1.3120642W,73,0.0,90
7923,T,230512,095416,52.8351727N,1.3120642W,73,0.0,90
7924,T,230512,095416,52.8351727N,1.3120642W,73,0.0,90
7925,T,230512,095417,52.8351727N,1.3120642W,73,0.0,90
7926,T,230512,095417,52.8351727N,1.3120642W,73,0.0,90
7927,T,230512,095417,52.8351727N,1.3120642W,73,0.0,90
7928,T,230512,095417,52.8351727N,1.3120642W,73,0.0,90
7929,T,230512,095417,52.8351727N,1.3120642W,73,0.0,90
7930,T,230512,095418,52.8351727N,1.3120642W,73,0.0,90
7931,T,230512,095418,52.8351727N,1.3120641W,73,0.0,90
7932,T,230512,095418,52.8351727N,1.3120641W,73,0.0,90
7933,T,230512,095418,52.8351727N,1.3120641W,73,0.0,90
7934,T,230512,095418,52.8351727N,1.3120641W,73,0.0,90
7935,T,230512,095419,52.8351727N,1.3120642W,73,0.9,90
7936,T,230512,095419,52.8351727N,1.3120642W,73,0.9,90
7937,T,230512,095419,52.8351727N,1.3120641W,73,0.9,90
7938,T,230512,095419,52.8351727N,1.3120641W,73,0.9,90
7939,T,230512,095419,52.8351727N,1.3120642W,73,0.9,90
7940,T,230512,095420,52.8351727N,1.3120642W,73,0.0,90
7941,T,230512,095420,52.8351727N,1.3120641W,73,0.0,90
7942,T,230512,095420,52.8351727N,1.3120642W,73,0.0,90
7943,T,230512,095420,52.8351727N,1.3120641W,73,0.0,90
7944,T,230512,095420,52.8351727N,1.3120641W,73,0.0,90
7945,T,230512,095421,52.8351727N,1.3120642W,73,0.0,90
7946,T,230512,095421,52.8351727N,1.3120641W,73,0.0,90
7947,T,230512,095421,52.8351727N,1.3120642W,73,0.0,90
7948,T,230512,095421,52.8351727N,1.3120644W,73,0.0,90
7949,T,230512,095421,52.8351727N,1.3120641W,73,0.0,90
7950,T,230512,095422,52.8351727N,1.3120642W,73,0.1,90
7951,T,230512,095422,52.8351727N,1.3120641W,73,0.1,90
7952,T,230512,095422,52.8351727N,1.3120641W,73,0.1,90
7953,T,230512,095422,52.8351727N,1.3120642W,73,0.1,90
7954,T,230512,095422,52.8351727N,1.3120641W,73,0.1,90
7955,T,230512,095423,52.8351727N,1.3120642W,73,0.0,90
7956,T,230512,095423,52.8351727N,1.3120642W,73,0.0,90
7957,T,230512,095423,52.8351727N,1.3120642W,73,0.0,90
7958,T,230512,095423,52.8351727N,1.3120641W,73,0.0,90
7959,T,230512,095423,52.8351727N,1.3120642W,73,0.0,90
7960,T,230512,095424,52.8351727N,1.3120642W,73,0.1,90
7961,T,230512,095424,52.8351727N,1.3120642W,73,0.1,90
7962,T,230512,095424,52.8351727N,1.3120642W,73,0.1,90
7963,T,230512,095424,52.8351727N,1.3120642W,73,0.1,90
7964,T,230512,095424,52.8351727N,1.3120642W,73,0.1,90
7965,T,230512,095425,52.8351727N,1.3120642W,73,0.0,90
7966,T,230512,095425,52.8351727N,1.3120641W,73,0.0,90
7967,T,230512,095425,52.8351727N,1.3120641W,73,0.0,90
7968,T,230512,095425,52.8351727N,1.3120641W,73,0.0,90
7969,T,230512,095425,52.8351727N,1.3120641W,73,0.0,90
7970,T,230512,095426,52.8351727N,1.3120642W,73,0.0,90
7971,T,230512,095426,52.8351727N,1.3120641W,73,0.0,90
7972,T,230512,095426,52.8351727N,1.3120642W,73,0.0,90
7973,T,230512,095426,52.8351727N,1.3120644W,73,0.0,90
7974,T,230512,095426,52.8351727N,1.3120642W,73,0.0,90
7975,T,230512,095427,52.8351727N,1.3120642W,73,0.0,90
7976,T,230512,095427,52.8351727N,1.3120641W,73,0.0,90
7977,T,230512,095427,52.8351727N,1.3120642W,73,0.0,90
7978,T,230512,095427,52.8351726N,1.3120644W,73,0.0,90
7979,T,230512,095427,52.8351727N,1.3120644W,73,0.0,90
7980,T,230512,095428,52.8351727N,1.3120642W,73,0.0,90
7981,T,230512,095428,52.8351727N,1.3120642W,73,0.0,90
7982,T,230512,095428,52.8351727N,1.3120642W,73,0.0,90
7983,T,230512,095428,52.8351727N,1.3120642W,73,0.0,90
7984,T,230512,095428,52.8351726N,1.3120644W,73,0.0,90
7985,T,230512,095429,52.8351727N,1.3120642W,73,0.0,90
7986,T,230512,095429,52.8351727N,1.3120642W,73,0.0,90
7987,T,230512,095429,52.8351727N,1.3120642W,73,0.0,90
7988,T,230512,095429,52.8351727N,1.3120641W,73,0.0,90
7989,T,230512,095429,52.8351727N,1.3120641W,73,0.0,90
7990,T,230512,095430,52.8351727N,1.3120642W,73,0.0,90
7991,T,230512,095430,52.8351727N,1.3120641W,73,0.0,90
7992,T,230512,095430,52.8351727N,1.3120642W,73,0.0,90
7993,T,230512,095430,52.8351727N,1.3120641W,73,0.0,90
7994,T,230512,095430,52.8351727N,1.3120642W,73,0.0,90
7995,T,230512,095431,52.8351727N,1.3120642W,73,0.1,90
7996,T,230512,095431,52.8351727N,1.3120642W,74,0.1,90
7997,T,230512,095431,52.8351727N,1.3120642W,74,0.1,90
7998,T,230512,095431,52.8351727N,1.3120642W,73,0.1,90
7999,T,230512,095431,52.8351727N,1.3120642W,74,0.1,90
8000,T,230512,095432,52.8351727N,1.3120642W,74,0.0,90
8001,T,230512,095432,52.8351727N,1.3120642W,74,0.0,90
8002,T,230512,095432,52.8351727N,1.3120642W,74,0.0,90
8003,T,230512,095432,52.8351727N,1.3120642W,74,0.0,90
8004,T,230512,095432,52.8351727N,1.3120642W,74,0.0,90
8005,T,230512,095433,52.8351727N,1.3120642W,74,0.0,90
8006,T,230512,095433,52.8351727N,1.3120642W,74,0.0,90
8007,T,230512,095433,52.8351727N,1.3120642W,74,0.0,90
8008,T,230512,095433,52.8351727N,1.3120642W,74,0.0,90
8009,T,230512,095433,52.8351727N,1.3120642W,74,0.0,90
8010,T,230512,095434,52.8351727N,1.3120642W,74,0.0,90
8011,T,230512,095434,52.8351727N,1.3120641W,74,0.0,90
8012,T,230512,095434,52.8351727N,1.3120641W,74,0.0,90
8013,T,230512,095434,52.8351727N,1.3120642W,74,0.0,90
8014,T,230512,095434,52.8351727N,1.3120641W,74,0.0,90
8015,T,230512,095435,52.8351727N,1.3120642W,74,0.0,90
8016,T,230512,095435,52.8351727N,1.3120642W,74,0.0,90
8017,T,230512,095435,52.8351727N,1.3120642W,74,0.0,90
8018,T,230512,095435,52.8351727N,1.3120642W,74,0.0,90
8019,T,230512,095435,52.8351727N,1.3120642W,74,0.0,90
8020,T,230512,095436,52.8351727N,1.3120642W,74,0.1,90
8021,T,230512,095436,52.8351727N,1.3120641W,74,0.1,90
8022,T,230512,095436,52.8351727N,1.3120642W,74,0.1,90
8023,T,230512,095436,52.8351727N,1.3120640W,74,0.1,90
8024,T,230512,095436,52.8351727N,1.3120641W,74,0.1,90
8025,T,230512,095437,52.8351727N,1.3120642W,74,0.0,90
8026,T,230512,095437,52.8351727N,1.3120642W,74,0.0,90
8027,T,230512,095437,52.8351727N,1.3120642W,74,0.0,90
8028,T,230512,095437,52.8351727N,1.3120644W,74,0.0,90
8029,T,230512,095437,52.8351727N,1.3120642W,74,0.0,90
8030,T,230512,095438,52.8351727N,1.3120642W,74,0.0,90
8031,T,230512,095438,52.8351727N,1.3120640W,74,0.0,90
8032,T,230512,095438,52.8351727N,1.3120641W,74,0.0,90
8033,T,230512,095438,52.8351727N,1.3120641W,74,0.0,90
8034,T,230512,095438,52.8351727N,1.3120641W,74,0.0,90
8035,T,230512,095439,52.8351727N,1.3120642W,74,0.0,90
8036,T,230512,095439,52.8351727N,1.3120642W,74,0.0,90
8037,T,230512,095439,52.8351726N,1.3120642W,74,0.0,90
8038,T,230512,095439,52.8351727N,1.3120642W,74,0.0,90
8039,T,230512,095439,52.8351727N,1.3120642W,74,0.0,90
8040,T,230512,095440,52.8351727N,1.3120642W,74,0.0,90
8041,T,230512,095440,52.8351727N,1.3120642W,74,0.0,90
8042,T,230512,095440,52.8351727N,1.3120642W,74,0.0,90
8043,T,230512,095440,52.8351727N,1.3120642W,74,0.0,90
8044,T,230512,095440,52.8351727N,1.3120642W,74,0.0,90
8045,T,230512,095441,52.8351727N,1.3120642W,74,0.0,90
8046,T,230512,095441,52.8351727N,1.3120642W,74,0.0,90
8047,T,230512,095441,52.8351727N,1.3120642W,74,0.0,90
8048,T,230512,095441,52.8351727N,1.3120641W,74,0.0,90
8049,T,230512,095441,52.8351727N,1.3120641W,74,0.0,90
8050,T,230512,095442,52.8351727N,1.3120642W,74,0.0,90
8051,T,230512,095442,52.8351727N,1.3120642W,74,0.0,90
8052,T,230512,095442,52.8351726N,1.3120642W,74,0.0,90
8053,T,230512,095442,52.8351727N,1.3120642W,74,0.0,90
8054,T,230512,095442,52.8351726N,1.3120642W,74,0.0,90
8055,T,230512,095443,52.8351727N,1.3120642W,74,0.0,90
8056,T,230512,095443,52.8351727N,1.3120641W,74,0.0,90
8057,T,230512,095443,52.8351727N,1.3120642W,74,0.0,90
8058,T,230512,095443,52.8351727N,1.3120642W,74,0.0,90
8059,T,230512,095443,52.8351727N,1.3120642W,74,0.0,90
8060,T,230512,095444,52.8351727N,1.3120642W,74,0.1,90
8061,T,230512,095444,52.8351727N,1.3120642W,74,0.1,90
8062,T,230512,095444,52.8351727N,1.3120644W,74,0.1,90
8063,T,230512,095444,52.8351727N,1.3120642W,74,0.1,90
8064,T,230512,095444,52.8351727N,1.3120644W,74,0.1,90
8065,T,230512,095445,52.8351727N,1.3120642W,74,0.0,90
8066,T,230512,095445,52.8351727N,1.3120641W,74,0.0,90
8067,T,230512,095445,52.8351727N,1.3120642W,74,0.0,90
8068,T,230512,095445,52.8351727N,1.3120642W,74,0.0,90
8069,T,230512,095445,52.8351727N,1.3120641W,74,0.0,90
8070,T,230512,095446,52.8351727N,1.3120642W,74,0.0,90
8071,T,230512,095446,52.8351727N,1.3120641W,74,0.0,90
8072,T,230512,095446,52.8351727N,1.3120642W,74,0.0,90
8073,T,230512,095446,52.8351727N,1.3120642W,74,0.0,90
8074,T,230512,095446,52.8351727N,1.3120641W,74,0.0,90
8075,T,230512,095447,52.8351727N,1.3120642W,74,0.0,90
8076,T,230512,095447,52.8351727N,1.3120642W,74,0.0,90
8077,T,230512,095447,52.8351727N,1.3120644W,74,0.0,90
8078,T,230512,095447,52.8351727N,1.3120642W,74,0.0,90
8079,T,230512,095447,52.8351727N,1.3120642W,74,0.0,90
8080,T,230512,095448,52.8351727N,1.3120642W,74,0.0,90
8081,T,230512,095448,52.8351727N,1.3120642W,74,0.0,90
8082,T,230512,095448,52.8351727N,1.3120642W,74,0.0,90
8083,T,230512,095448,52.8351727N,1.3120642W,74,0.0,90
8084,T,230512,095448,52.8351727N,1.3120642W,74,0.0,90
8085,T,230512,095449,52.8351727N,1.3120642W,74,0.5,90
8086,T,230512,095449,52.8351727N,1.3120642W,74,0.5,90
8087,T,230512,095449,52.8351727N,1.3120644W,74,0.5,90
8088,T,230512,095449,52.8351727N,1.3120642W,74,0.5,90
8089,T,230512,095449,52.8351727N,1.3120644W,74,0.5,90
8090,T,230512,095450,52.8351727N,1.3120642W,74,0.0,90
8091,T,230512,095450,52.8351727N,1.3120641W,74,0.0,90
8092,T,230512,095450,52.8351727N,1.3120642W,74,0.0,90
8093,T,230512,095450,52.8351727N,1.3120641W,74,0.0,90
8094,T,230512,095450,52.8351727N,1.3120644W,74,0.0,90
8095,T,230512,095451,52.8351727N,1.3120642W,74,0.0,90
8096,T,230512,095451,52.8351727N,1.3120642W,74,0.0,90
8097,T,230512,095451,52.8351727N,1.3120642W,74,0.0,90
8098,T,230512,095451,52.8351727N,1.3120641W,74,0.0,90
8099,T,230512,095451,52.8351727N,1.3120641W,74,0.0,90
8100,T,230512,095452,52.8351727N,1.3120642W,74,0.0,90
8101,T,230512,095452,52.8351727N,1.3120642W,74,0.0,90
8102,T,230512,095452,52.8351727N,1.3120642W,74,0.0,90
8103,T,230512,095452,52.8351727N,1.3120642W,74,0.0,90
8104,T,230512,095452,52.8351727N,1.3120642W,74,0.0,90
8105,T,230512,095453,52.8351727N,1.3120642W,74,0.0,90
